,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
SACABA,atencion odontologica,primera consulta,2019-10-01,86,71,175,175,63,125,166,435,44,43,0,20,0,11,1414
SACABAMBA,atencion odontologica,primera consulta,2019-10-01,10,2,8,6,1,5,5,10,4,4,0,1,0,1,57
SACACA,atencion odontologica,primera consulta,2019-10-01,8,12,64,74,27,40,38,92,10,13,0,6,0,5,389
SAIPINA,atencion odontologica,primera consulta,2019-10-01,4,3,4,3,2,7,7,15,2,1,0,1,0,0,49
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2019-10-01,9,4,33,28,14,17,21,47,11,8,0,19,0,2,213
SAMAIPATA,atencion odontologica,primera consulta,2019-10-01,18,7,23,21,9,12,20,49,10,8,0,8,0,4,189
SAN AGUSTIN,atencion odontologica,primera consulta,2019-10-01,1,1,1,1,1,0,1,1,0,0,0,0,0,0,7
SAN ANDRES,atencion odontologica,primera consulta,2019-10-01,1,6,2,1,1,2,3,2,0,1,0,0,0,0,19
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2019-10-01,5,5,11,7,6,8,12,15,6,3,0,1,0,2,81
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2019-10-01,2,6,27,28,1,3,1,5,0,0,0,1,0,1,75
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2019-10-01,2,1,1,1,1,0,4,1,1,0,0,0,0,0,12
SAN BENITO,atencion odontologica,primera consulta,2019-10-01,7,3,15,14,5,9,5,27,1,6,0,1,0,7,100
SAN BORJA,atencion odontologica,primera consulta,2019-10-01,12,20,37,36,19,31,29,54,15,5,0,11,0,6,275
SAN BUENA VENTURA,atencion odontologica,primera consulta,2019-10-01,1,4,6,8,2,9,10,20,0,1,0,4,0,1,66
SAN CARLOS,atencion odontologica,primera consulta,2019-10-01,16,15,20,29,7,10,9,51,14,6,0,11,0,7,195
SAN IGNACIO,atencion odontologica,primera consulta,2019-10-01,11,16,79,54,14,17,20,52,5,1,0,5,0,0,274
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2019-10-01,132,117,8,12,7,17,10,41,26,4,0,16,0,8,398
SAN JAVIER(STC),atencion odontologica,primera consulta,2019-10-01,25,32,19,16,0,6,0,13,4,6,0,12,0,3,136
SAN JOAQUIN,atencion odontologica,primera consulta,2019-10-01,2,1,6,8,3,8,4,22,2,0,0,13,0,4,73
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2019-10-01,2,0,14,8,4,7,7,23,4,7,0,1,0,0,77
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2019-10-01,6,5,13,13,1,5,11,18,1,0,0,6,0,0,79
SAN JULIAN,atencion odontologica,primera consulta,2019-10-01,221,118,141,143,21,49,67,180,29,25,0,64,0,49,1107
SAN LORENZO(PND),atencion odontologica,primera consulta,2019-10-01,4,2,1,6,0,4,4,8,1,0,0,3,0,0,33
SAN LORENZO(TJA),atencion odontologica,primera consulta,2019-10-01,15,16,56,55,20,26,39,79,3,7,0,0,0,0,316
SAN LUCAS,atencion odontologica,primera consulta,2019-10-01,14,11,53,48,14,31,30,69,5,9,0,24,0,1,309
SAN MATIAS,atencion odontologica,primera consulta,2019-10-01,13,16,3,2,3,4,6,7,10,5,0,5,0,4,78
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2019-10-01,5,4,7,4,2,6,8,10,3,2,0,6,0,0,57
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2019-10-01,1,1,2,5,2,2,4,11,1,1,0,0,0,0,30
SAN PEDRO,atencion odontologica,primera consulta,2019-10-01,24,16,21,22,20,32,36,75,19,17,0,4,0,0,286
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2019-10-01,25,22,241,223,112,88,40,75,13,18,0,20,0,5,882
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2019-10-01,1,1,3,2,2,4,8,16,4,4,0,1,0,0,46
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2019-10-01,0,0,0,0,0,1,1,3,0,1,0,0,0,0,6
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2019-10-01,9,8,22,34,13,32,12,37,6,1,0,8,0,0,182
SAN PEDRO(PND),atencion odontologica,primera consulta,2019-10-01,5,5,25,18,7,6,3,4,0,0,0,0,0,1,74
SAN RAFAEL,atencion odontologica,primera consulta,2019-10-01,2,1,1,3,1,1,4,1,0,1,0,0,0,0,15
SAN RAMON BENI,atencion odontologica,primera consulta,2019-10-01,0,2,5,5,2,2,10,23,2,0,0,15,0,0,66
SAN RAMON SCZ,atencion odontologica,primera consulta,2019-10-01,18,14,56,75,15,12,16,28,2,5,0,7,0,5,253
SANTA ANA,atencion odontologica,primera consulta,2019-10-01,3,2,14,20,4,14,11,26,4,1,0,3,0,4,106
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2019-10-01,141,178,156,143,73,115,463,672,125,92,0,51,0,12,2221
SANTA ROSA,atencion odontologica,primera consulta,2019-10-01,7,9,14,16,6,6,10,14,3,1,0,1,0,0,87
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2019-10-01,68,64,45,31,7,12,42,55,5,8,0,5,0,1,343
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2019-10-01,2,2,1,4,1,2,2,8,6,3,0,0,0,0,31
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2019-10-01,9,9,15,11,4,8,21,30,9,6,0,7,0,0,129
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2019-10-01,9,12,36,36,3,8,17,23,9,5,0,1,0,1,160
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2019-10-01,0,0,3,0,0,2,2,4,1,1,0,0,0,0,13
SANTIVAÑES,atencion odontologica,primera consulta,2019-10-01,6,4,8,7,8,9,9,30,9,9,0,5,0,0,104
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2019-10-01,1,3,3,3,1,3,7,13,1,0,0,4,0,2,41
SAPAHAQUI,atencion odontologica,primera consulta,2019-10-01,7,6,35,31,3,18,15,30,1,6,0,2,0,0,154
SENA,atencion odontologica,primera consulta,2019-10-01,26,16,37,35,5,22,26,66,12,5,0,9,0,16,275
SHINAOTA,atencion odontologica,primera consulta,2019-10-01,16,5,12,9,5,4,14,30,0,0,0,13,0,19,127
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2019-10-01,7,10,25,28,5,27,23,69,20,11,0,1,0,1,227
SICAYA,atencion odontologica,primera consulta,2019-10-01,3,4,11,14,1,1,4,10,0,1,0,1,0,0,50
SIPE SIPE,atencion odontologica,primera consulta,2019-10-01,27,38,89,96,24,40,57,148,16,17,0,8,0,4,564
SOPACHUY,atencion odontologica,primera consulta,2019-10-01,2,2,4,7,1,12,4,18,0,1,0,6,0,0,57
SORACACHI,atencion odontologica,primera consulta,2019-10-01,26,22,117,111,71,76,19,51,14,14,0,14,0,2,537
SORATA,atencion odontologica,primera consulta,2019-10-01,5,6,15,26,4,7,20,38,0,2,0,6,0,1,130
SUCRE,atencion odontologica,primera consulta,2019-10-01,294,312,254,266,156,204,426,810,80,72,0,244,0,19,3137
TACACHI,atencion odontologica,primera consulta,2019-10-01,1,0,0,1,0,1,4,3,1,0,0,0,0,0,11
TACACOMA,atencion odontologica,primera consulta,2019-10-01,1,0,2,2,5,0,6,5,0,0,0,0,0,0,21
TACOBAMBA,atencion odontologica,primera consulta,2019-10-01,2,4,27,27,1,2,8,19,1,1,0,3,0,1,96
TACOPAYA,atencion odontologica,primera consulta,2019-10-01,1,3,6,6,6,17,5,22,3,6,0,0,0,0,75
TAHUA,atencion odontologica,primera consulta,2019-10-01,3,2,4,2,0,2,6,5,1,1,0,2,0,0,28
TAPACARI,atencion odontologica,primera consulta,2019-10-01,9,3,26,27,12,17,26,59,18,13,0,2,0,1,213
TARABUCO,atencion odontologica,primera consulta,2019-10-01,9,8,87,68,28,36,18,31,2,8,0,12,0,1,308
TARACO,atencion odontologica,primera consulta,2019-10-01,1,3,4,6,7,9,6,6,3,3,0,1,0,1,50
TARATA,atencion odontologica,primera consulta,2019-10-01,0,3,7,3,0,3,12,22,2,2,0,1,0,0,55
TARIJA,atencion odontologica,primera consulta,2019-10-01,48,30,108,147,68,90,196,357,46,55,0,78,0,3,1226
TARVITA,atencion odontologica,primera consulta,2019-10-01,10,9,22,30,14,9,23,30,1,0,0,9,0,2,159
TEOPONTE,atencion odontologica,primera consulta,2019-10-01,3,2,8,13,6,10,14,23,3,0,0,1,0,0,83
TIAHUANACU,atencion odontologica,primera consulta,2019-10-01,6,9,9,13,2,12,14,25,1,8,0,3,0,0,102
TINGUIPAYA,atencion odontologica,primera consulta,2019-10-01,4,5,16,12,1,13,10,24,5,6,0,6,0,1,103
TIPUANI,atencion odontologica,primera consulta,2019-10-01,3,4,1,3,2,3,7,13,2,0,0,0,0,0,38
TIQUIPAYA,atencion odontologica,primera consulta,2019-10-01,43,33,126,149,33,44,50,174,20,11,0,12,0,11,706
TIRAQUE (CBBA),atencion odontologica,primera consulta,2019-10-01,3,6,9,11,7,16,7,29,3,2,0,2,0,0,95
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2019-10-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
TOCO,atencion odontologica,primera consulta,2019-10-01,7,8,9,14,7,7,9,12,3,6,0,2,0,0,84
TODOS SANTOS,atencion odontologica,primera consulta,2019-10-01,1,0,0,1,2,0,2,1,0,0,0,1,0,0,8
TOLATA,atencion odontologica,primera consulta,2019-10-01,1,4,4,5,0,2,6,13,0,2,0,7,0,3,47
TOLEDO,atencion odontologica,primera consulta,2019-10-01,2,2,5,12,3,6,10,17,2,4,0,2,0,1,66
TOMAVE,atencion odontologica,primera consulta,2019-10-01,8,10,11,8,7,12,8,34,25,27,0,3,0,4,157
TOMINA,atencion odontologica,primera consulta,2019-10-01,7,5,28,32,6,16,14,29,4,6,0,3,0,0,150
TORO TORO,atencion odontologica,primera consulta,2019-10-01,3,3,13,17,7,11,24,44,3,4,0,6,0,0,135
TOTORA(CBBA),atencion odontologica,primera consulta,2019-10-01,12,8,34,27,7,12,17,64,11,11,0,1,0,3,207
TOTORA(ORR),atencion odontologica,primera consulta,2019-10-01,1,2,4,4,2,6,13,7,4,2,0,1,0,0,46
TRIGAL,atencion odontologica,primera consulta,2019-10-01,0,2,0,3,1,2,2,6,1,0,0,1,0,0,18
TRINIDAD,atencion odontologica,primera consulta,2019-10-01,122,124,128,115,29,65,126,310,45,22,0,78,0,7,1171
TUPIZA,atencion odontologica,primera consulta,2019-10-01,40,45,90,93,19,38,35,149,11,21,0,60,0,6,607
TURCO,atencion odontologica,primera consulta,2019-10-01,3,4,33,27,9,8,18,23,9,10,0,3,0,0,147
UMALA,atencion odontologica,primera consulta,2019-10-01,3,4,1,2,2,4,3,9,5,3,0,3,0,0,39
UNCIA,atencion odontologica,primera consulta,2019-10-01,14,22,30,26,14,14,30,70,11,13,0,9,0,0,253
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2019-10-01,26,35,33,44,9,9,28,86,8,18,0,3,0,0,299
URUBICHA,atencion odontologica,primera consulta,2019-10-01,0,0,3,3,0,7,2,8,0,0,0,3,0,0,26
UYUNI,atencion odontologica,primera consulta,2019-10-01,7,9,22,25,12,18,32,60,9,8,0,19,0,0,221
VACAS,atencion odontologica,primera consulta,2019-10-01,6,3,15,12,6,8,12,33,4,7,0,0,0,2,108
VALLEGRANDE,atencion odontologica,primera consulta,2019-10-01,13,20,158,151,7,16,20,46,11,3,0,17,0,4,466
VIACHA,atencion odontologica,primera consulta,2019-10-01,60,50,74,102,24,49,45,169,16,17,0,21,0,6,633
VILA VILA,atencion odontologica,primera consulta,2019-10-01,0,2,4,11,3,1,3,9,1,3,0,2,0,0,39
VILLA CHARCAS,atencion odontologica,primera consulta,2019-10-01,1,2,7,9,1,11,5,35,0,2,0,24,0,0,97
VILLA MONTES,atencion odontologica,primera consulta,2019-10-01,20,14,97,114,65,81,87,183,19,15,0,24,0,3,722
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2019-10-01,2,0,1,3,2,3,3,6,2,1,0,3,0,0,26
VILLA RIVERO,atencion odontologica,primera consulta,2019-10-01,5,7,10,9,1,7,13,28,2,5,0,0,0,0,87
VILLA SERRANO,atencion odontologica,primera consulta,2019-10-01,3,4,41,48,5,17,19,46,3,2,0,4,0,0,192
VILLA TUNARI,atencion odontologica,primera consulta,2019-10-01,24,27,192,161,61,96,124,218,8,5,0,4,0,2,922
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2019-10-01,8,2,6,9,5,12,17,29,1,5,0,8,0,0,102
VILLAZON,atencion odontologica,primera consulta,2019-10-01,17,13,40,49,11,27,38,108,13,19,0,16,0,3,354
VINTO,atencion odontologica,primera consulta,2019-10-01,25,35,54,77,18,55,42,149,8,13,0,15,0,8,499
VITICHI,atencion odontologica,primera consulta,2019-10-01,9,13,17,24,16,30,16,31,8,6,0,6,0,1,177
WALDO BALLIVIAN,atencion odontologica,primera consulta,2019-10-01,2,2,5,2,6,3,11,7,0,1,0,1,0,0,40
WARNES,atencion odontologica,primera consulta,2019-10-01,12,10,50,38,13,16,56,71,7,8,0,41,0,6,328
YACO,atencion odontologica,primera consulta,2019-10-01,3,4,7,11,5,6,12,21,3,5,0,2,0,0,79
YACUIBA,atencion odontologica,primera consulta,2019-10-01,49,43,116,116,44,58,144,280,20,32,0,30,0,1,933
YAMPARAEZ,atencion odontologica,primera consulta,2019-10-01,6,5,3,8,4,13,9,17,0,3,0,5,0,0,73
YANACACHI,atencion odontologica,primera consulta,2019-10-01,2,2,4,7,3,3,11,13,0,1,0,1,0,0,47
YAPACANI,atencion odontologica,primera consulta,2019-10-01,50,37,53,80,21,47,47,144,14,5,0,24,0,22,544
YOCALLA,atencion odontologica,primera consulta,2019-10-01,5,2,6,7,3,2,9,19,1,1,0,2,0,1,58
YOTALA,atencion odontologica,primera consulta,2019-10-01,7,6,22,24,8,18,13,26,3,3,0,7,0,1,138
YUNCHARA,atencion odontologica,primera consulta,2019-10-01,3,2,20,15,9,14,12,24,4,10,0,0,0,0,113
ZUDAÑEZ,atencion odontologica,primera consulta,2019-10-01,8,8,3,1,0,4,3,10,1,0,0,6,0,0,44
ACACIO,atencion odontologica,primera consulta,2019-11-01,3,2,10,20,47,32,1,10,1,1,0,0,0,1,128
ACHACACHI,atencion odontologica,primera consulta,2019-11-01,9,17,34,35,13,16,24,81,15,12,0,18,0,2,276
ACHOCALLA,atencion odontologica,primera consulta,2019-11-01,15,10,22,13,1,13,12,39,3,9,0,8,0,1,146
AIQUILE,atencion odontologica,primera consulta,2019-11-01,7,3,16,17,6,9,16,25,6,8,0,0,0,2,115
ALALAY,atencion odontologica,primera consulta,2019-11-01,0,0,1,0,2,0,1,1,1,0,0,0,0,0,6
ALCALA,atencion odontologica,primera consulta,2019-11-01,0,1,5,7,6,2,9,16,1,1,0,1,0,0,49
ALTO BENI,atencion odontologica,primera consulta,2019-11-01,2,2,1,2,3,1,7,6,2,0,0,1,0,2,29
ANCORAIMES,atencion odontologica,primera consulta,2019-11-01,4,2,15,11,12,6,15,43,10,9,0,0,0,0,127
ANDAMARCA,atencion odontologica,primera consulta,2019-11-01,1,1,2,2,0,6,2,9,2,3,0,4,0,1,33
ANTEQUERA,atencion odontologica,primera consulta,2019-11-01,0,4,0,3,0,1,11,13,3,0,0,2,0,0,37
ANZALDO,atencion odontologica,primera consulta,2019-11-01,1,0,6,6,3,8,6,11,2,3,0,1,0,0,47
APOLO,atencion odontologica,primera consulta,2019-11-01,8,8,123,108,6,7,11,14,2,1,0,0,0,0,288
ARAMPAMPA,atencion odontologica,primera consulta,2019-11-01,5,6,2,3,1,3,6,9,4,5,0,2,0,2,48
ARANI,atencion odontologica,primera consulta,2019-11-01,1,6,4,5,2,8,9,21,4,6,0,3,0,0,69
ARBIETO,atencion odontologica,primera consulta,2019-11-01,8,6,25,25,12,18,27,53,1,6,0,13,0,3,197
ARQUE,atencion odontologica,primera consulta,2019-11-01,8,5,17,11,6,12,20,30,6,11,0,2,0,0,128
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2019-11-01,149,93,46,28,4,61,14,106,78,32,0,133,0,42,786
ATOCHA,atencion odontologica,primera consulta,2019-11-01,12,11,23,29,8,15,54,61,5,10,0,10,0,0,238
AUCAPATA,atencion odontologica,primera consulta,2019-11-01,0,0,3,6,0,3,5,11,0,0,0,0,0,2,30
AYATA,atencion odontologica,primera consulta,2019-11-01,2,5,10,13,8,7,14,29,5,4,0,3,0,0,100
AYO AYO,atencion odontologica,primera consulta,2019-11-01,1,3,4,6,3,1,1,3,2,2,0,0,0,1,27
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2019-11-01,8,8,11,18,17,13,35,49,7,6,0,2,0,0,174
AZURDUY,atencion odontologica,primera consulta,2019-11-01,4,0,9,9,7,9,16,29,5,2,0,3,0,0,93
BATALLAS,atencion odontologica,primera consulta,2019-11-01,6,7,22,35,5,5,9,19,9,4,0,3,0,0,124
BAURES,atencion odontologica,primera consulta,2019-11-01,7,3,4,4,1,5,12,14,3,2,0,0,0,0,55
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2019-11-01,2,6,4,3,2,5,2,6,4,2,0,1,0,0,37
BELEN DE URMIRI,atencion odontologica,primera consulta,2019-11-01,1,0,3,1,1,2,0,2,0,1,0,0,0,0,11
BELLA FLOR,atencion odontologica,primera consulta,2019-11-01,1,0,1,1,1,0,4,6,0,0,0,1,0,1,16
BERMEJO,atencion odontologica,primera consulta,2019-11-01,15,15,36,45,12,32,66,130,10,7,0,10,0,3,381
BETANZOS,atencion odontologica,primera consulta,2019-11-01,12,10,28,30,14,33,41,65,16,7,0,7,0,3,266
BOLIVAR,atencion odontologica,primera consulta,2019-11-01,1,0,2,1,1,2,4,4,2,1,0,1,0,0,19
BOYUIBE,atencion odontologica,primera consulta,2019-11-01,2,5,2,2,3,3,11,19,2,0,0,0,0,0,49
BUENA VISTA,atencion odontologica,primera consulta,2019-11-01,7,8,7,11,1,6,4,21,3,3,0,2,0,2,75
CABEZAS,atencion odontologica,primera consulta,2019-11-01,35,29,20,14,3,12,20,65,5,2,0,16,0,10,231
CAIROMA,atencion odontologica,primera consulta,2019-11-01,3,1,4,4,4,1,6,6,2,0,0,0,0,0,31
"CAIZA ""D""",atencion odontologica,primera consulta,2019-11-01,12,10,12,10,4,9,17,36,15,28,0,13,0,6,172
CAJUATA,atencion odontologica,primera consulta,2019-11-01,7,8,16,13,6,9,27,35,10,1,0,9,0,1,142
CALACOTO,atencion odontologica,primera consulta,2019-11-01,0,0,8,4,1,2,5,7,2,3,0,1,0,0,33
CALAMARCA,atencion odontologica,primera consulta,2019-11-01,1,4,15,15,10,11,13,28,3,7,0,3,0,4,114
CAMARGO,atencion odontologica,primera consulta,2019-11-01,4,8,15,16,2,6,13,35,3,6,0,9,0,1,118
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2019-11-01,1,2,10,10,4,3,6,10,1,0,0,5,0,0,52
CAMIRI,atencion odontologica,primera consulta,2019-11-01,65,101,63,45,12,16,42,78,11,7,0,47,0,4,491
CAPINOTA,atencion odontologica,primera consulta,2019-11-01,5,9,21,30,11,9,24,51,3,6,0,3,0,0,172
CAQUIAVIRI,atencion odontologica,primera consulta,2019-11-01,4,5,10,12,5,7,11,27,2,6,0,2,0,2,93
CARACOLLO,atencion odontologica,primera consulta,2019-11-01,10,13,22,27,4,27,42,72,6,13,0,18,0,1,255
CARANAVI,atencion odontologica,primera consulta,2019-11-01,27,33,43,42,18,45,43,125,20,8,0,16,0,1,421
CARANGAS,atencion odontologica,primera consulta,2019-11-01,2,0,0,0,0,0,0,2,2,1,0,0,0,0,7
CARAPARI,atencion odontologica,primera consulta,2019-11-01,6,8,32,40,16,17,41,66,5,5,0,4,0,0,240
CARIPUYO,atencion odontologica,primera consulta,2019-11-01,3,5,6,0,4,4,11,25,3,6,0,2,0,1,70
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2019-11-01,5,8,6,6,5,0,15,25,1,1,0,1,0,0,73
CATACORA,atencion odontologica,primera consulta,2019-11-01,1,0,2,1,4,1,4,2,0,0,0,2,0,0,17
CHACARILLA,atencion odontologica,primera consulta,2019-11-01,1,1,1,3,0,3,3,4,4,5,0,0,0,1,26
CHALLAPATA,atencion odontologica,primera consulta,2019-11-01,58,51,58,59,16,29,45,133,37,39,0,47,0,4,576
CHAQUI,atencion odontologica,primera consulta,2019-11-01,9,6,18,10,6,8,9,27,5,2,0,3,0,0,103
CHARAGUA,atencion odontologica,primera consulta,2019-11-01,13,11,17,15,9,24,24,62,6,14,0,19,0,3,217
CHARAÑA,atencion odontologica,primera consulta,2019-11-01,2,1,3,2,2,4,5,5,2,2,0,0,0,0,28
CHAYANTA,atencion odontologica,primera consulta,2019-11-01,5,3,7,19,6,8,13,20,4,6,0,4,0,1,96
CHIMORE,atencion odontologica,primera consulta,2019-11-01,10,14,23,32,7,15,26,53,2,2,0,4,0,1,189
CHIPAYA,atencion odontologica,primera consulta,2019-11-01,12,21,3,11,1,5,0,9,0,0,0,9,0,1,72
CHOQUE COTA,atencion odontologica,primera consulta,2019-11-01,0,0,1,1,1,0,1,3,0,0,0,0,0,0,7
CHUA COCANI,atencion odontologica,primera consulta,2019-11-01,3,3,1,1,3,3,3,15,1,4,0,0,0,0,37
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2019-11-01,12,6,14,19,5,5,8,21,4,2,0,1,0,0,97
CHUMA,atencion odontologica,primera consulta,2019-11-01,20,31,9,10,13,22,25,26,7,6,0,8,0,0,177
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2019-11-01,7,4,9,12,0,3,14,20,0,5,0,2,0,0,76
CKOCHAS,atencion odontologica,primera consulta,2019-11-01,8,5,14,12,5,9,11,40,0,0,0,10,0,6,120
CLIZA,atencion odontologica,primera consulta,2019-11-01,7,9,12,16,5,9,13,44,9,4,0,3,0,0,131
COBIJA,atencion odontologica,primera consulta,2019-11-01,200,207,89,80,20,81,163,295,17,8,0,87,0,56,1303
COCAPATA,atencion odontologica,primera consulta,2019-11-01,1,4,12,16,6,15,36,26,12,19,0,1,0,1,149
COCHABAMBA,atencion odontologica,primera consulta,2019-11-01,232,278,315,355,135,250,456,1070,103,113,0,187,0,34,3528
COIPASA,atencion odontologica,primera consulta,2019-11-01,3,1,6,0,3,0,5,5,2,1,0,0,0,0,26
COLCAPIRHUA,atencion odontologica,primera consulta,2019-11-01,29,15,30,24,12,20,44,93,12,15,0,14,0,7,315
"COLCHA ""K""",atencion odontologica,primera consulta,2019-11-01,6,11,24,12,6,16,14,31,2,1,0,5,0,1,129
COLLANA,atencion odontologica,primera consulta,2019-11-01,2,4,1,4,1,2,2,7,0,0,0,0,0,0,23
COLOMI,atencion odontologica,primera consulta,2019-11-01,13,4,15,19,3,19,13,27,4,6,0,2,0,3,128
COLPA BELGICA,atencion odontologica,primera consulta,2019-11-01,4,4,7,9,1,5,3,18,0,0,0,3,0,0,54
COLQUECHACA,atencion odontologica,primera consulta,2019-11-01,29,30,47,29,25,47,75,110,22,27,0,21,0,22,484
COLQUENCHA,atencion odontologica,primera consulta,2019-11-01,7,6,11,7,6,13,12,28,2,3,0,10,0,0,105
COLQUIRI,atencion odontologica,primera consulta,2019-11-01,7,5,21,29,9,16,18,41,13,10,0,5,0,1,175
COMANCHE,atencion odontologica,primera consulta,2019-11-01,1,3,4,4,2,8,3,3,1,0,0,0,0,0,29
COMARAPA,atencion odontologica,primera consulta,2019-11-01,4,10,11,11,4,8,13,27,3,5,0,5,0,44,145
COMBAYA,atencion odontologica,primera consulta,2019-11-01,1,0,0,0,0,0,1,3,0,1,0,1,0,1,8
CONCEPCION,atencion odontologica,primera consulta,2019-11-01,15,32,12,11,1,5,11,43,9,5,0,28,0,2,174
COPACABANA,atencion odontologica,primera consulta,2019-11-01,3,3,18,14,3,5,4,7,2,1,0,1,0,0,61
CORIPATA,atencion odontologica,primera consulta,2019-11-01,5,5,12,10,1,3,8,16,1,0,0,1,0,0,62
CORO CORO,atencion odontologica,primera consulta,2019-11-01,7,5,15,22,1,4,6,5,1,1,0,0,0,0,67
COROICO,atencion odontologica,primera consulta,2019-11-01,2,5,4,5,6,7,21,24,2,1,0,0,0,0,77
CORQUE,atencion odontologica,primera consulta,2019-11-01,8,5,40,22,14,14,7,26,9,9,0,5,0,0,159
COTAGAITA,atencion odontologica,primera consulta,2019-11-01,10,9,17,24,11,24,38,68,7,20,0,11,0,5,244
COTOCA,atencion odontologica,primera consulta,2019-11-01,53,45,16,10,6,16,17,68,8,9,0,26,0,2,276
CUATRO CAÑADAS,atencion odontologica,primera consulta,2019-11-01,9,14,37,36,10,14,31,86,3,3,0,8,0,2,253
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2019-11-01,1,1,1,0,2,1,1,4,0,0,0,0,0,1,12
CUEVO,atencion odontologica,primera consulta,2019-11-01,1,2,0,4,4,9,6,16,1,2,0,4,0,0,49
CULPINA,atencion odontologica,primera consulta,2019-11-01,6,12,12,22,9,11,16,42,7,13,0,9,0,0,159
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2019-11-01,0,4,1,1,1,3,2,12,1,2,0,5,0,0,32
CURVA,atencion odontologica,primera consulta,2019-11-01,1,1,24,9,1,4,8,4,2,1,0,0,0,0,55
DESAGUADERO,atencion odontologica,primera consulta,2019-11-01,2,1,1,3,1,1,4,4,0,1,0,1,0,0,19
EL ALTO,atencion odontologica,primera consulta,2019-11-01,278,285,355,396,137,228,239,797,128,66,0,357,0,30,3296
EL CHORO,atencion odontologica,primera consulta,2019-11-01,4,1,12,13,2,4,3,13,5,0,0,1,0,0,58
EL PUENTE(STC),atencion odontologica,primera consulta,2019-11-01,11,13,38,17,9,8,12,39,3,3,0,0,0,1,154
EL PUENTE(TJA),atencion odontologica,primera consulta,2019-11-01,8,6,7,16,18,15,14,36,7,7,0,1,0,0,135
EL TORNO,atencion odontologica,primera consulta,2019-11-01,161,166,156,139,38,57,65,127,24,33,0,56,0,20,1042
EL VILLAR,atencion odontologica,primera consulta,2019-11-01,6,3,5,4,2,4,8,11,0,2,0,2,0,0,47
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2019-11-01,16,18,40,58,14,11,33,96,12,7,0,9,0,1,315
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2019-11-01,11,22,27,44,12,28,19,68,2,2,0,4,0,1,240
ESCARA,atencion odontologica,primera consulta,2019-11-01,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3
ESCOMA,atencion odontologica,primera consulta,2019-11-01,0,2,3,5,1,4,1,4,2,0,0,0,0,0,22
ESMERALDA,atencion odontologica,primera consulta,2019-11-01,0,1,0,0,1,0,0,2,1,0,0,0,0,0,5
EUCALIPTUS,atencion odontologica,primera consulta,2019-11-01,1,1,4,1,4,2,5,13,3,3,0,6,0,1,44
