,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
HUANUNI,vih,no de personas con prueba rapida,2020-06-01,10,19,29
HUARINA,vih,no de personas con prueba rapida,2020-06-01,3,3,6
HUAYLLAMARCA,vih,no de personas con prueba rapida,2020-06-01,8,22,30
ICLA,vih,no de personas con prueba rapida,2020-06-01,2,14,16
INCAHUASI,vih,no de personas con prueba rapida,2020-06-01,2,14,16
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2020-06-01,1,11,12
IXIAMAS,vih,no de personas con prueba rapida,2020-06-01,0,1,1
LA GUARDIA,vih,no de personas con prueba rapida,2020-06-01,13,25,38
LA PAZ,vih,no de personas con prueba rapida,2020-06-01,687,1239,1926
LAGUNILLAS,vih,no de personas con prueba rapida,2020-06-01,1,0,1
LAJA,vih,no de personas con prueba rapida,2020-06-01,56,117,173
LAS CARRERAS,vih,no de personas con prueba rapida,2020-06-01,0,5,5
LLALLAGUA,vih,no de personas con prueba rapida,2020-06-01,4,8,12
MACHACAMARCA,vih,no de personas con prueba rapida,2020-06-01,1,0,1
MACHARETI,vih,no de personas con prueba rapida,2020-06-01,1,8,9
MAPIRI,vih,no de personas con prueba rapida,2020-06-01,1,0,1
MIZQUE,vih,no de personas con prueba rapida,2020-06-01,12,9,21
MOJOCOYA,vih,no de personas con prueba rapida,2020-06-01,2,5,7
MONTEAGUDO,vih,no de personas con prueba rapida,2020-06-01,22,62,84
MONTERO,vih,no de personas con prueba rapida,2020-06-01,57,57,114
MOROCHATA,vih,no de personas con prueba rapida,2020-06-01,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2020-06-01,0,1,1
OCURI,vih,no de personas con prueba rapida,2020-06-01,0,5,5
OKINAWA,vih,no de personas con prueba rapida,2020-06-01,2,0,2
OMEREQUE,vih,no de personas con prueba rapida,2020-06-01,2,10,12
ORURO,vih,no de personas con prueba rapida,2020-06-01,136,458,594
PADCAYA,vih,no de personas con prueba rapida,2020-06-01,1,0,1
PADILLA,vih,no de personas con prueba rapida,2020-06-01,6,20,26
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2020-06-01,2,3,5
PASORAPA,vih,no de personas con prueba rapida,2020-06-01,0,1,1
PATACAMAYA,vih,no de personas con prueba rapida,2020-06-01,1,1,2
PAZÑA,vih,no de personas con prueba rapida,2020-06-01,6,5,11
POOPO,vih,no de personas con prueba rapida,2020-06-01,7,12,19
PORCO,vih,no de personas con prueba rapida,2020-06-01,0,8,8
POROMA,vih,no de personas con prueba rapida,2020-06-01,0,1,1
PORONGO,vih,no de personas con prueba rapida,2020-06-01,4,6,10
PORTACHUELO,vih,no de personas con prueba rapida,2020-06-01,6,1,7
POTOSI,vih,no de personas con prueba rapida,2020-06-01,8,28,36
PRESTO,vih,no de personas con prueba rapida,2020-06-01,0,5,5
PUCARANI,vih,no de personas con prueba rapida,2020-06-01,0,1,1
PUERTO CARABUCO,vih,no de personas con prueba rapida,2020-06-01,0,4,4
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2020-06-01,2,3,5
PUERTO RICO,vih,no de personas con prueba rapida,2020-06-01,0,5,5
PUERTO SUAREZ,vih,no de personas con prueba rapida,2020-06-01,2,0,2
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2020-06-01,17,52,69
PUNA,vih,no de personas con prueba rapida,2020-06-01,3,10,13
PUNATA,vih,no de personas con prueba rapida,2020-06-01,23,22,45
QUILLACOLLO,vih,no de personas con prueba rapida,2020-06-01,98,7,105
QUIME,vih,no de personas con prueba rapida,2020-06-01,5,1,6
RAVELO,vih,no de personas con prueba rapida,2020-06-01,7,10,17
REYES,vih,no de personas con prueba rapida,2020-06-01,2,0,2
RIBERALTA,vih,no de personas con prueba rapida,2020-06-01,156,136,292
RURRENABAQUE,vih,no de personas con prueba rapida,2020-06-01,20,37,57
SABAYA,vih,no de personas con prueba rapida,2020-06-01,3,10,13
SACABA,vih,no de personas con prueba rapida,2020-06-01,95,85,180
SACABAMBA,vih,no de personas con prueba rapida,2020-06-01,8,22,30
SACACA,vih,no de personas con prueba rapida,2020-06-01,1,10,11
SAIPINA,vih,no de personas con prueba rapida,2020-06-01,3,1,4
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2020-06-01,1,2,3
SAMAIPATA,vih,no de personas con prueba rapida,2020-06-01,4,12,16
SAN BORJA,vih,no de personas con prueba rapida,2020-06-01,26,23,49
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2020-06-01,2,2,4
SAN CARLOS,vih,no de personas con prueba rapida,2020-06-01,10,9,19
SAN IGNACIO,vih,no de personas con prueba rapida,2020-06-01,5,10,15
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2020-06-01,0,6,6
SAN JAVIER(STC),vih,no de personas con prueba rapida,2020-06-01,6,1,7
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2020-06-01,18,25,43
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2020-06-01,1,0,1
SAN JULIAN,vih,no de personas con prueba rapida,2020-06-01,7,19,26
SAN LORENZO(PND),vih,no de personas con prueba rapida,2020-06-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2020-06-01,5,64,69
SAN MATIAS,vih,no de personas con prueba rapida,2020-06-01,2,3,5
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2020-06-01,2,1,3
SAN PEDRO,vih,no de personas con prueba rapida,2020-06-01,5,6,11
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2020-06-01,1,4,5
SAN RAFAEL,vih,no de personas con prueba rapida,2020-06-01,1,0,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2020-06-01,0,1,1
SANTA ANA,vih,no de personas con prueba rapida,2020-06-01,24,16,40
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2020-06-01,371,815,1186
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2020-06-01,1,7,8
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2020-06-01,12,15,27
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2020-06-01,6,6,12
SAPAHAQUI,vih,no de personas con prueba rapida,2020-06-01,1,0,1
SHINAOTA,vih,no de personas con prueba rapida,2020-06-01,10,11,21
SICAYA,vih,no de personas con prueba rapida,2020-06-01,0,1,1
SIPE SIPE,vih,no de personas con prueba rapida,2020-06-01,3,11,14
SOPACHUY,vih,no de personas con prueba rapida,2020-06-01,4,32,36
SORATA,vih,no de personas con prueba rapida,2020-06-01,0,1,1
SUCRE,vih,no de personas con prueba rapida,2020-06-01,54,133,187
TACACOMA,vih,no de personas con prueba rapida,2020-06-01,6,10,16
TACOPAYA,vih,no de personas con prueba rapida,2020-06-01,2,8,10
TAPACARI,vih,no de personas con prueba rapida,2020-06-01,1,3,4
TARABUCO,vih,no de personas con prueba rapida,2020-06-01,20,75,95
TARATA,vih,no de personas con prueba rapida,2020-06-01,0,1,1
TARIJA,vih,no de personas con prueba rapida,2020-06-01,60,203,263
TARVITA,vih,no de personas con prueba rapida,2020-06-01,4,15,19
TIAHUANACU,vih,no de personas con prueba rapida,2020-06-01,3,2,5
TIPUANI,vih,no de personas con prueba rapida,2020-06-01,10,9,19
TIQUIPAYA,vih,no de personas con prueba rapida,2020-06-01,1,0,1
TOMAVE,vih,no de personas con prueba rapida,2020-06-01,0,1,1
TOMINA,vih,no de personas con prueba rapida,2020-06-01,1,0,1
TORO TORO,vih,no de personas con prueba rapida,2020-06-01,1,0,1
TOTORA(CBBA),vih,no de personas con prueba rapida,2020-06-01,5,23,28
TRINIDAD,vih,no de personas con prueba rapida,2020-06-01,31,42,73
TUPIZA,vih,no de personas con prueba rapida,2020-06-01,32,180,212
TURCO,vih,no de personas con prueba rapida,2020-06-01,1,1,2
UNCIA,vih,no de personas con prueba rapida,2020-06-01,0,3,3
UYUNI,vih,no de personas con prueba rapida,2020-06-01,1,1,2
VALLEGRANDE,vih,no de personas con prueba rapida,2020-06-01,3,8,11
VIACHA,vih,no de personas con prueba rapida,2020-06-01,26,46,72
VILA VILA,vih,no de personas con prueba rapida,2020-06-01,3,2,5
VILLA CHARCAS,vih,no de personas con prueba rapida,2020-06-01,2,1,3
VILLA MONTES,vih,no de personas con prueba rapida,2020-06-01,30,34,64
VILLA SERRANO,vih,no de personas con prueba rapida,2020-06-01,0,4,4
VILLA TUNARI,vih,no de personas con prueba rapida,2020-06-01,63,51,114
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2020-06-01,1,21,22
VILLAZON,vih,no de personas con prueba rapida,2020-06-01,24,39,63
VINTO,vih,no de personas con prueba rapida,2020-06-01,12,32,44
WALDO BALLIVIAN,vih,no de personas con prueba rapida,2020-06-01,2,1,3
WARNES,vih,no de personas con prueba rapida,2020-06-01,15,27,42
YACUIBA,vih,no de personas con prueba rapida,2020-06-01,8,11,19
YAMPARAEZ,vih,no de personas con prueba rapida,2020-06-01,0,14,14
YAPACANI,vih,no de personas con prueba rapida,2020-06-01,17,13,30
YUNCHARA,vih,no de personas con prueba rapida,2020-06-01,0,7,7
ZUDAÑEZ,vih,no de personas con prueba rapida,2020-06-01,0,14,14
ACACIO,vih,no de personas con prueba rapida,2020-07-01,1,0,1
AIQUILE,vih,no de personas con prueba rapida,2020-07-01,1,0,1
ARBIETO,vih,no de personas con prueba rapida,2020-07-01,1,1,2
ARQUE,vih,no de personas con prueba rapida,2020-07-01,1,3,4
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2020-07-01,38,96,134
ATOCHA,vih,no de personas con prueba rapida,2020-07-01,1,0,1
AYATA,vih,no de personas con prueba rapida,2020-07-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2020-07-01,2,15,17
AZURDUY,vih,no de personas con prueba rapida,2020-07-01,6,15,21
BERMEJO,vih,no de personas con prueba rapida,2020-07-01,6,5,11
BETANZOS,vih,no de personas con prueba rapida,2020-07-01,1,0,1
BOYUIBE,vih,no de personas con prueba rapida,2020-07-01,0,1,1
BUENA VISTA,vih,no de personas con prueba rapida,2020-07-01,2,3,5
CABEZAS,vih,no de personas con prueba rapida,2020-07-01,3,1,4
"CAIZA ""D""",vih,no de personas con prueba rapida,2020-07-01,0,5,5
CALAMARCA,vih,no de personas con prueba rapida,2020-07-01,2,7,9
CAMARGO,vih,no de personas con prueba rapida,2020-07-01,4,21,25
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2020-07-01,0,3,3
CAMIRI,vih,no de personas con prueba rapida,2020-07-01,12,8,20
CAPINOTA,vih,no de personas con prueba rapida,2020-07-01,4,3,7
CARACOLLO,vih,no de personas con prueba rapida,2020-07-01,0,5,5
CARANAVI,vih,no de personas con prueba rapida,2020-07-01,27,21,48
CARAPARI,vih,no de personas con prueba rapida,2020-07-01,1,3,4
CHALLAPATA,vih,no de personas con prueba rapida,2020-07-01,16,43,59
CHAQUI,vih,no de personas con prueba rapida,2020-07-01,2,0,2
CHARAGUA,vih,no de personas con prueba rapida,2020-07-01,3,7,10
CHIMORE,vih,no de personas con prueba rapida,2020-07-01,2,10,12
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2020-07-01,1,1,2
CLIZA,vih,no de personas con prueba rapida,2020-07-01,3,3,6
COBIJA,vih,no de personas con prueba rapida,2020-07-01,43,32,75
COCHABAMBA,vih,no de personas con prueba rapida,2020-07-01,277,314,591
COLCAPIRHUA,vih,no de personas con prueba rapida,2020-07-01,10,22,32
COLOMI,vih,no de personas con prueba rapida,2020-07-01,1,15,16
COLPA BELGICA,vih,no de personas con prueba rapida,2020-07-01,2,5,7
COLQUECHACA,vih,no de personas con prueba rapida,2020-07-01,2,5,7
COLQUENCHA,vih,no de personas con prueba rapida,2020-07-01,0,1,1
COMARAPA,vih,no de personas con prueba rapida,2020-07-01,2,14,16
CORIPATA,vih,no de personas con prueba rapida,2020-07-01,0,3,3
COROICO,vih,no de personas con prueba rapida,2020-07-01,5,6,11
CORQUE,vih,no de personas con prueba rapida,2020-07-01,0,2,2
COTAGAITA,vih,no de personas con prueba rapida,2020-07-01,4,2,6
COTOCA,vih,no de personas con prueba rapida,2020-07-01,17,14,31
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2020-07-01,6,34,40
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2020-07-01,1,2,3
CULPINA,vih,no de personas con prueba rapida,2020-07-01,1,44,45
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2020-07-01,0,1,1
CURVA,vih,no de personas con prueba rapida,2020-07-01,0,4,4
DESAGUADERO,vih,no de personas con prueba rapida,2020-07-01,1,2,3
EL ALTO,vih,no de personas con prueba rapida,2020-07-01,313,461,774
EL PUENTE(STC),vih,no de personas con prueba rapida,2020-07-01,2,6,8
EL TORNO,vih,no de personas con prueba rapida,2020-07-01,59,139,198
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2020-07-01,3,2,5
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2020-07-01,26,10,36
ESCARA,vih,no de personas con prueba rapida,2020-07-01,0,4,4
ESCOMA,vih,no de personas con prueba rapida,2020-07-01,0,1,1
EUCALIPTUS,vih,no de personas con prueba rapida,2020-07-01,1,4,5
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2020-07-01,8,10,18
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2020-07-01,1,3,4
GUAYARAMERIN,vih,no de personas con prueba rapida,2020-07-01,25,26,51
HUACARETA,vih,no de personas con prueba rapida,2020-07-01,0,3,3
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2020-07-01,0,2,2
HUANUNI,vih,no de personas con prueba rapida,2020-07-01,8,26,34
HUARINA,vih,no de personas con prueba rapida,2020-07-01,3,2,5
HUAYLLAMARCA,vih,no de personas con prueba rapida,2020-07-01,11,6,17
ICLA,vih,no de personas con prueba rapida,2020-07-01,0,11,11
INCAHUASI,vih,no de personas con prueba rapida,2020-07-01,2,22,24
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2020-07-01,3,3,6
IXIAMAS,vih,no de personas con prueba rapida,2020-07-01,1,0,1
LA ASUNTA,vih,no de personas con prueba rapida,2020-07-01,4,5,9
LA GUARDIA,vih,no de personas con prueba rapida,2020-07-01,39,45,84
LA PAZ,vih,no de personas con prueba rapida,2020-07-01,515,437,952
LAJA,vih,no de personas con prueba rapida,2020-07-01,47,72,119
LAS CARRERAS,vih,no de personas con prueba rapida,2020-07-01,1,1,2
LLALLAGUA,vih,no de personas con prueba rapida,2020-07-01,5,9,14
MACHARETI,vih,no de personas con prueba rapida,2020-07-01,2,1,3
MAIRANA,vih,no de personas con prueba rapida,2020-07-01,3,8,11
MAPIRI,vih,no de personas con prueba rapida,2020-07-01,0,1,1
MINEROS,vih,no de personas con prueba rapida,2020-07-01,2,1,3
MIZQUE,vih,no de personas con prueba rapida,2020-07-01,1,12,13
MOJOCOYA,vih,no de personas con prueba rapida,2020-07-01,3,0,3
MONTEAGUDO,vih,no de personas con prueba rapida,2020-07-01,13,35,48
MONTERO,vih,no de personas con prueba rapida,2020-07-01,75,50,125
MOROCHATA,vih,no de personas con prueba rapida,2020-07-01,36,19,55
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2020-07-01,0,1,1
OCURI,vih,no de personas con prueba rapida,2020-07-01,0,11,11
OKINAWA,vih,no de personas con prueba rapida,2020-07-01,0,1,1
OMEREQUE,vih,no de personas con prueba rapida,2020-07-01,3,13,16
ORURO,vih,no de personas con prueba rapida,2020-07-01,96,376,472
PADILLA,vih,no de personas con prueba rapida,2020-07-01,3,11,14
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2020-07-01,1,2,3
POOPO,vih,no de personas con prueba rapida,2020-07-01,3,2,5
PORCO,vih,no de personas con prueba rapida,2020-07-01,6,10,16
PORONGO,vih,no de personas con prueba rapida,2020-07-01,2,5,7
PORTACHUELO,vih,no de personas con prueba rapida,2020-07-01,4,0,4
POSTRER VALLE,vih,no de personas con prueba rapida,2020-07-01,0,4,4
POTOSI,vih,no de personas con prueba rapida,2020-07-01,13,31,44
PRESTO,vih,no de personas con prueba rapida,2020-07-01,0,4,4
PUERTO CARABUCO,vih,no de personas con prueba rapida,2020-07-01,0,9,9
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2020-07-01,0,1,1
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2020-07-01,2,3,5
PUERTO RICO,vih,no de personas con prueba rapida,2020-07-01,0,4,4
PUERTO SUAREZ,vih,no de personas con prueba rapida,2020-07-01,1,19,20
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2020-07-01,40,100,140
PUNA,vih,no de personas con prueba rapida,2020-07-01,1,4,5
PUNATA,vih,no de personas con prueba rapida,2020-07-01,23,18,41
QUILLACOLLO,vih,no de personas con prueba rapida,2020-07-01,41,55,96
QUIME,vih,no de personas con prueba rapida,2020-07-01,0,1,1
QUIRUSILLAS,vih,no de personas con prueba rapida,2020-07-01,1,0,1
RAVELO,vih,no de personas con prueba rapida,2020-07-01,1,2,3
REYES,vih,no de personas con prueba rapida,2020-07-01,1,3,4
RIBERALTA,vih,no de personas con prueba rapida,2020-07-01,122,108,230
ROBORE,vih,no de personas con prueba rapida,2020-07-01,1,1,2
RURRENABAQUE,vih,no de personas con prueba rapida,2020-07-01,19,13,32
SABAYA,vih,no de personas con prueba rapida,2020-07-01,5,10,15
SACABA,vih,no de personas con prueba rapida,2020-07-01,78,86,164
SACABAMBA,vih,no de personas con prueba rapida,2020-07-01,10,10,20
SAIPINA,vih,no de personas con prueba rapida,2020-07-01,1,0,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2020-07-01,1,0,1
SAMAIPATA,vih,no de personas con prueba rapida,2020-07-01,1,8,9
SAN ANDRES,vih,no de personas con prueba rapida,2020-07-01,2,3,5
SAN BORJA,vih,no de personas con prueba rapida,2020-07-01,23,28,51
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2020-07-01,7,3,10
SAN CARLOS,vih,no de personas con prueba rapida,2020-07-01,9,14,23
SAN IGNACIO,vih,no de personas con prueba rapida,2020-07-01,4,28,32
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2020-07-01,4,6,10
SAN JAVIER(STC),vih,no de personas con prueba rapida,2020-07-01,2,2,4
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2020-07-01,12,13,25
SAN JULIAN,vih,no de personas con prueba rapida,2020-07-01,14,28,42
SAN LORENZO(PND),vih,no de personas con prueba rapida,2020-07-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2020-07-01,20,41,61
SAN MATIAS,vih,no de personas con prueba rapida,2020-07-01,4,0,4
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2020-07-01,1,1,2
SAN PEDRO,vih,no de personas con prueba rapida,2020-07-01,14,18,32
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2020-07-01,2,2,4
SAN RAFAEL,vih,no de personas con prueba rapida,2020-07-01,2,0,2
SAN RAMON BENI,vih,no de personas con prueba rapida,2020-07-01,2,7,9
SANTA ANA,vih,no de personas con prueba rapida,2020-07-01,9,8,17
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2020-07-01,438,898,1336
SANTA ROSA,vih,no de personas con prueba rapida,2020-07-01,1,0,1
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2020-07-01,3,6,9
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2020-07-01,2,2,4
SENA,vih,no de personas con prueba rapida,2020-07-01,0,1,1
SHINAOTA,vih,no de personas con prueba rapida,2020-07-01,9,9,18
SICAYA,vih,no de personas con prueba rapida,2020-07-01,1,0,1
SIPE SIPE,vih,no de personas con prueba rapida,2020-07-01,12,33,45
SOPACHUY,vih,no de personas con prueba rapida,2020-07-01,3,19,22
SORATA,vih,no de personas con prueba rapida,2020-07-01,0,1,1
SUCRE,vih,no de personas con prueba rapida,2020-07-01,31,69,100
TACACOMA,vih,no de personas con prueba rapida,2020-07-01,1,2,3
TACOPAYA,vih,no de personas con prueba rapida,2020-07-01,2,10,12
TAPACARI,vih,no de personas con prueba rapida,2020-07-01,2,3,5
TARABUCO,vih,no de personas con prueba rapida,2020-07-01,10,42,52
TARIJA,vih,no de personas con prueba rapida,2020-07-01,61,194,255
TARVITA,vih,no de personas con prueba rapida,2020-07-01,4,16,20
TIPUANI,vih,no de personas con prueba rapida,2020-07-01,5,3,8
TIQUIPAYA,vih,no de personas con prueba rapida,2020-07-01,0,3,3
TOCO,vih,no de personas con prueba rapida,2020-07-01,0,1,1
TOLATA,vih,no de personas con prueba rapida,2020-07-01,1,0,1
TOMINA,vih,no de personas con prueba rapida,2020-07-01,4,4,8
TORO TORO,vih,no de personas con prueba rapida,2020-07-01,1,0,1
TOTORA(CBBA),vih,no de personas con prueba rapida,2020-07-01,4,50,54
TRINIDAD,vih,no de personas con prueba rapida,2020-07-01,29,40,69
TUPIZA,vih,no de personas con prueba rapida,2020-07-01,38,161,199
TURCO,vih,no de personas con prueba rapida,2020-07-01,1,1,2
UNCIA,vih,no de personas con prueba rapida,2020-07-01,0,2,2
URUBICHA,vih,no de personas con prueba rapida,2020-07-01,1,7,8
UYUNI,vih,no de personas con prueba rapida,2020-07-01,1,1,2
VALLEGRANDE,vih,no de personas con prueba rapida,2020-07-01,9,15,24
VIACHA,vih,no de personas con prueba rapida,2020-07-01,18,50,68
VILA VILA,vih,no de personas con prueba rapida,2020-07-01,0,1,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2020-07-01,4,3,7
VILLA MONTES,vih,no de personas con prueba rapida,2020-07-01,20,26,46
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2020-07-01,0,2,2
VILLA RIVERO,vih,no de personas con prueba rapida,2020-07-01,8,27,35
VILLA SERRANO,vih,no de personas con prueba rapida,2020-07-01,1,2,3
VILLA TUNARI,vih,no de personas con prueba rapida,2020-07-01,53,200,253
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2020-07-01,8,17,25
VILLAZON,vih,no de personas con prueba rapida,2020-07-01,27,61,88
VINTO,vih,no de personas con prueba rapida,2020-07-01,10,21,31
VITICHI,vih,no de personas con prueba rapida,2020-07-01,1,0,1
WALDO BALLIVIAN,vih,no de personas con prueba rapida,2020-07-01,1,2,3
WARNES,vih,no de personas con prueba rapida,2020-07-01,12,40,52
YACUIBA,vih,no de personas con prueba rapida,2020-07-01,10,46,56
YAMPARAEZ,vih,no de personas con prueba rapida,2020-07-01,0,2,2
YAPACANI,vih,no de personas con prueba rapida,2020-07-01,42,23,65
YOTALA,vih,no de personas con prueba rapida,2020-07-01,0,3,3
YUNCHARA,vih,no de personas con prueba rapida,2020-07-01,0,2,2
ZUDAÑEZ,vih,no de personas con prueba rapida,2020-07-01,0,8,8
ACACIO,vih,no de personas con prueba rapida,2020-08-01,1,0,1
AIQUILE,vih,no de personas con prueba rapida,2020-08-01,3,3,6
ALALAY,vih,no de personas con prueba rapida,2020-08-01,2,1,3
ALCALA,vih,no de personas con prueba rapida,2020-08-01,1,0,1
APOLO,vih,no de personas con prueba rapida,2020-08-01,0,1,1
ARBIETO,vih,no de personas con prueba rapida,2020-08-01,0,8,8
ARQUE,vih,no de personas con prueba rapida,2020-08-01,5,11,16
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2020-08-01,36,62,98
ATOCHA,vih,no de personas con prueba rapida,2020-08-01,0,1,1
AYATA,vih,no de personas con prueba rapida,2020-08-01,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2020-08-01,1,8,9
AZURDUY,vih,no de personas con prueba rapida,2020-08-01,0,14,14
BERMEJO,vih,no de personas con prueba rapida,2020-08-01,19,12,31
BUENA VISTA,vih,no de personas con prueba rapida,2020-08-01,2,6,8
CABEZAS,vih,no de personas con prueba rapida,2020-08-01,2,2,4
CALAMARCA,vih,no de personas con prueba rapida,2020-08-01,0,1,1
CAMARGO,vih,no de personas con prueba rapida,2020-08-01,2,18,20
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2020-08-01,2,6,8
CAMIRI,vih,no de personas con prueba rapida,2020-08-01,4,17,21
CAPINOTA,vih,no de personas con prueba rapida,2020-08-01,2,9,11
CARACOLLO,vih,no de personas con prueba rapida,2020-08-01,1,1,2
CARANAVI,vih,no de personas con prueba rapida,2020-08-01,159,33,192
CARAPARI,vih,no de personas con prueba rapida,2020-08-01,1,0,1
CARIPUYO,vih,no de personas con prueba rapida,2020-08-01,4,2,6
CHALLAPATA,vih,no de personas con prueba rapida,2020-08-01,20,18,38
CHAQUI,vih,no de personas con prueba rapida,2020-08-01,0,1,1
CHARAGUA,vih,no de personas con prueba rapida,2020-08-01,2,9,11
CHIMORE,vih,no de personas con prueba rapida,2020-08-01,7,7,14
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2020-08-01,16,20,36
CHUMA,vih,no de personas con prueba rapida,2020-08-01,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2020-08-01,0,4,4
CKOCHAS,vih,no de personas con prueba rapida,2020-08-01,0,1,1
COBIJA,vih,no de personas con prueba rapida,2020-08-01,206,23,229
COCHABAMBA,vih,no de personas con prueba rapida,2020-08-01,349,436,785
COLCAPIRHUA,vih,no de personas con prueba rapida,2020-08-01,16,24,40
COLOMI,vih,no de personas con prueba rapida,2020-08-01,1,6,7
COLPA BELGICA,vih,no de personas con prueba rapida,2020-08-01,2,2,4
COLQUECHACA,vih,no de personas con prueba rapida,2020-08-01,3,2,5
COLQUIRI,vih,no de personas con prueba rapida,2020-08-01,4,0,4
COMARAPA,vih,no de personas con prueba rapida,2020-08-01,1,4,5
CONCEPCION,vih,no de personas con prueba rapida,2020-08-01,9,8,17
CORIPATA,vih,no de personas con prueba rapida,2020-08-01,9,8,17
COROICO,vih,no de personas con prueba rapida,2020-08-01,6,6,12
CORQUE,vih,no de personas con prueba rapida,2020-08-01,2,3,5
COTAGAITA,vih,no de personas con prueba rapida,2020-08-01,2,2,4
COTOCA,vih,no de personas con prueba rapida,2020-08-01,31,35,66
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2020-08-01,4,37,41
CUEVO,vih,no de personas con prueba rapida,2020-08-01,0,2,2
CULPINA,vih,no de personas con prueba rapida,2020-08-01,1,30,31
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2020-08-01,9,24,33
CURVA,vih,no de personas con prueba rapida,2020-08-01,0,1,1
DESAGUADERO,vih,no de personas con prueba rapida,2020-08-01,12,3,15
EL ALTO,vih,no de personas con prueba rapida,2020-08-01,208,395,603
EL PUENTE(STC),vih,no de personas con prueba rapida,2020-08-01,0,5,5
EL TORNO,vih,no de personas con prueba rapida,2020-08-01,36,123,159
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2020-08-01,2,4,6
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2020-08-01,9,61,70
ESCARA,vih,no de personas con prueba rapida,2020-08-01,2,2,4
ESCOMA,vih,no de personas con prueba rapida,2020-08-01,0,2,2
EUCALIPTUS,vih,no de personas con prueba rapida,2020-08-01,2,4,6
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2020-08-01,8,33,41
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2020-08-01,0,3,3
