,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,92,92
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,130,130
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,46,46
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,1988,1988
COIPASA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,2,2
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,135,135
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,1,1
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,50,50
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,14,14
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,72,72
COLQUENCHA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,13,13
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,50,50
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,104,104
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,13,13
COROICO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,65,65
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,24,24
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,341,341
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,42,42
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,7,7
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,10,10
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,6,6
CURVA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,3,3
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,16,16
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,2639,2639
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,17,17
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,16,16
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,262,262
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,9,9
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,35,35
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,97,97
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,3,3
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,10,10
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,2,2
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,32,32
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,18,18
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,43,43
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,12,12
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,10,10
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,86,86
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,6,6
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,12,12
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,1,1
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,106,106
HUARACAJE,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,1,1
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,2,2
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,3,3
ICLA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,7,7
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,20,20
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,3,3
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,24,24
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,16,16
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,16,16
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,99,99
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,329,329
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,1463,1463
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,19,19
LAJA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,34,34
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,163,163
LLICA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,9,9
LURIBAY,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,2,2
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,5,5
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,34,34
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,44,44
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,56,56
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,67,67
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,1,1
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,38,38
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,480,480
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,14,14
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,2,2
OCURI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,21,21
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,10,10
ORURO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,1114,1114
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,30,30
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,15,15
PAILON,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,150,150
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,7,7
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,23,23
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,6,6
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,45,45
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,8,8
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,8,8
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,14,14
POCONA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,10,10
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,37,37
POOPO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,6,6
PORCO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,14,14
POROMA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,13,13
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,23,23
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,13,13
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,8,8
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,845,845
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,9,9
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,24,24
PUERTO CARABUCO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,2,2
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,8,8
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,26,26
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,1,1
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,46,46
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,332,332
PUNA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,14,14
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,164,164
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,392,392
QUIME,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,24,24
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,9,9
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,16,16
REYES,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,35,35
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,638,638
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,25,25
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,9,9
SACABA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,567,567
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
SACACA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,30,30
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,5,5
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,14,14
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,20,20
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,6,6
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,14,14
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,133,133
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,25,25
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,30,30
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,34,34
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,176,176
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,28,28
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,89,89
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,9,9
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,137,137
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,10,10
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,36,36
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,40,40
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,7,7
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,15,15
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,44,44
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,44,44
SAN PEDRO DE QUEMES,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,2,2
SAN PEDRO DE TIQUINA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,3,3
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,11,11
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,24,24
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,19,19
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,35,35
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,3177,3177
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,36,36
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,48,48
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,5,5
SANTIAGO DE HUATA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,10,10
SENA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,5,5
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,93,93
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,17,17
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,10,10
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,156,156
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,4,4
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,18,18
SORATA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,16,16
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,595,595
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,11,11
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,1,1
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,13,13
TAHUA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,2,2
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,36,36
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,16,16
TARACO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,5,5
TARATA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,34,34
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,375,375
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,24,24
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,2,2
TIAHUANACU,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,22,22
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,23,23
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,15,15
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,17,17
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,33,33
TOCO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,11,11
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,11,11
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,7,7
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,11,11
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,11,11
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,17,17
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,5,5
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,107,107
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,147,147
TURCO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,6,6
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,47,47
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,26,26
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,14,14
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,2,2
VACAS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,12,12
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,63,63
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,161,161
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,8,8
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,22,22
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,93,93
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,14,14
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,564,564
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,15,15
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,122,122
VINTO,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,181,181
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,11,11
WARNES,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,473,473
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,99,99
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,7,7
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,237,237
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,8,8
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,3,3
YUNGUYO DE LITORAL,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,3,3
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2020-10-01,0,8,8
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,9,9
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,65,65
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,62,62
ALALAY,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,2,2
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,3,3
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,14,14
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,7,7
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,1,1
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,3,3
APOLO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,23,23
ARAMPAMPA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,4,4
ARANI,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,15,15
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,48,48
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,10,10
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,116,116
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,11,11
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,11,11
AYATA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,9,9
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,85,85
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,10,10
BELEN DE ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,1,1
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,4,4
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,102,102
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,54,54
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,5,5
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,3,3
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,5,5
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,36,36
CAIROMA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,15,15
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,25,25
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,8,8
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,28,28
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,15,15
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,1,1
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,32,32
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,52,52
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,17,17
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,107,107
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,24,24
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,11,11
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,130,130
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,3,3
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,64,64
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,19,19
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,73,73
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,4,4
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,26,26
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,9,9
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,3,3
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,19,19
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,81,81
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,78,78
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,43,43
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,1795,1795
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,131,131
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,2,2
COLLANA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,2,2
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,56,56
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,4,4
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,65,65
COLQUENCHA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,14,14
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,53,53
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,6,6
COROICO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,48,48
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,4,4
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,45,45
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,303,303
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,39,39
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,2,2
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,3,3
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,26,26
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,1,1
CURVA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,5,5
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,5,5
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,2292,2292
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,3,3
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,34,34
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,9,9
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,223,223
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,2,2
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,30,30
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,87,87
ESCARA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,1,1
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,6,6
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,8,8
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,3,3
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,35,35
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,13,13
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,34,34
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,7,7
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,7,7
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,10,10
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,108,108
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,19,19
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,16,16
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,1,1
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,2,2
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,80,80
HUARACAJE,vih,no de mujeres embarazadas con prueba rapida,2020-11-01,0,2,2
