municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,5,5
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,6,6
POOPO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,14,14
PORCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,15,15
PORONGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,4,4
PORTACHUELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,5,5
POSTRER VALLE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,4,4
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,145,145
PRESTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,38,38
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,12,12
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,32,32
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,10,10
PUNA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,28,28
PUNATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1526,1526
QUILLACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,40,40
QUIME,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
RAVELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,20,20
RIBERALTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,41,41
ROBORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,170,170
SABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
SACABA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,151,151
SACABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
SACACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,25,25
SAMAIPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,8,8
SAN ANDRES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,6,6
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,14,14
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,6,6
SAN BENITO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,13,13
SAN BORJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,5,5
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
SAN CARLOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,168,168
SAN IGNACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,5,5
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,71,71
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,423,423
SAN JULIAN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,39,39
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,12,12
SAN LUCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,57,57
SAN MATIAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,50,50
SAN PEDRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,16,16
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,14,14
SAN RAFAEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,333,333
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,8,8
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,9,9
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,16,16
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,11,11
SANTIVAÑES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,10,10
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
SAPAHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,15,15
SHINAOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
SIPE SIPE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,13,13
SOPACHUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,19,19
SORACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,212,212
SORATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,15,15
SUCRE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,581,581
TACOBAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,6,6
TACOPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,11,11
TAPACARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,45,45
TARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,67,67
TARACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1234,1234
TARVITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,60,60
TEOPONTE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,2,2
TIAWANACU,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,9,9
TIPUANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,38,38
TIQUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,110,110
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,18,18
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,4,4
TOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,71,71
TOLEDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,19,19
TOMAVE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,4,4
TOMINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,11,11
TORO TORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,26,26
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,12,12
TOTORA(ORR),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,30,30
TRINIDAD,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,32,32
TUPIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,184,184
TURCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,20,20
UMALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
UNCIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,7,7
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,26,26
URUBICHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,10,10
UYUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,8,8
VACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,6,6
VALLEGRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,29,29
VIACHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,64,64
VILA VILA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,3,3
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,10,10
VILLA MONTES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,16,16
VILLA RIVERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,9,9
VILLA SERRANO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,25,25
VILLA TUNARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,35,35
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,13,13
VILLAZON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,88,88
VINTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,4,4
VITICHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,14,14
WARNES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,4,4
YACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,114,114
YAMPARAEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,32,32
YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,551,551
YOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,5,5
YOTALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,34,34
YUNCHARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,93,93
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-09-01,41,41
ACHACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,68,68
ACHOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,21,21
AIQUILE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,59,59
ALALAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
ALCALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,21,21
ALTO BENI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,8,8
ANCORAIMES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,11,11
ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,15,15
ANTEQUERA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,9,9
APOLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,7,7
ARAMPAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
ARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,9,9
ARBIETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
ARQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,19,19
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,10,10
ATOCHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,13,13
AYO AYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,8,8
AZURDUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,27,27
BATALLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,20,20
BAURES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,33,33
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,15,15
BETANZOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,33,33
BOLIVAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,32,32
BOLPEBRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,15,15
CABEZAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,20,20
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,10,10
CALACOTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,11,11
CALAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,7,7
CAMARGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,63,63
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
CAMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,48,48
CAPINOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,16,16
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,10,10
CARACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,36,36
CARANAVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,16,16
CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,8,8
CARIPUYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,25,25
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
CATACORA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
CHACARILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,8,8
CHALLAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,66,66
CHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,12,12
CHARAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
CHARAÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,11,11
CHIMORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,17,17
CHIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
CHOQUE COTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,9,9
CKOCHAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,17,17
CLIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,88,88
COCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,8,8
COCHABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,382,382
COIPASA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,51,51
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,10,10
COLLANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,15,15
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,6,6
COLPA BELGICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,16,16
COLQUENCHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
COMANCHE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,20,20
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,13,13
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
CORIPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,19,19
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,10,10
COROICO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,43,43
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,54,54
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,10,10
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,9,9
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,21,21
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,10,10
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,9,9
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,715,715
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,7,7
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,6,6
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,45,45
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,24,24
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,17,17
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,15,15
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,14,14
ESCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
ESMERALDA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,11,11
FILADELFIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,9,9
GUANAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,17,17
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,7,7
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,37,37
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,34,34
HUMANATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,7,7
ICHOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,16,16
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
INQUISIVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,8,8
IXIAMAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,12,12
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,29,29
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,297,297
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,432,432
LA RIVERA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
LAGUNILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,31,31
LAJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,7,7
LAS CARRERAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,8,8
LLICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,2,2
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,5,5
LURIBAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,19,19
MALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,12,12
MAPIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,10,10
MINEROS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
MIZQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,11,11
MOCOMOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,20,20
MOJINETE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,22,22
MONTEAGUDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,50,50
MONTERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,94,94
MORO MORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,9,9
MOROCHATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,18,18
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
OCURI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,36,36
OKINAWA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,45,45
OMEREQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,7,7
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,203,203
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,30,30
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,47,47
PAILON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,5,5
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,11,11
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,10,10
PASORAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,27,27
PAZÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,5,5
POCOATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,5,5
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,8,8
POOPO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,6,6
PORCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,4,4
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,16,16
PORONGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2011-10-01,3,3
