municipality,group,variable,month,Número de inyectables trimestrales suministra,TOTAL
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,85,85
SABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,110,110
SACABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,4,4
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,194,194
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,82,82
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,9,9
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,46,46
SAN AGUSTIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,7,7
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,42,42
SAN ANDRES DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,3,3
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,2,2
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,30,30
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,42,42
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,104,104
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,40,40
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,101,101
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,113,113
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,258,258
SAN JAVIER(BNI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,13,13
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,98,98
SAN JOAQUIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,17,17
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,58,58
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,44,44
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,231,231
SAN LORENZO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,17,17
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,154,154
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,68,68
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,73,73
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,90,90
SAN PABLO DE LIPEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,5,5
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,182,182
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,4,4
SAN PEDRO DE QUEMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,1,1
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,7,7
SAN PEDRO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,8,8
SAN RAFAEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,35,35
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,4,4
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,24,24
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,9,9
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,1558,1558
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,23,23
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,123,123
SANTIAGO DE HUARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,3,3
SANTIAGO DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,7,7
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,14,14
SAPAHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,23,23
SENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,10,10
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,22,22
SICAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,4,4
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,139,139
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,81,81
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,6,6
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,54,54
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,1013,1013
TACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,3,3
TACACOMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,30,30
TACOBAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,18,18
TACOPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,23,23
TAHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,5,5
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,123,123
TARACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,11,11
TARATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,16,16
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,428,428
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,64,64
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,25,25
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,45,45
TINGUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,39,39
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,51,51
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,96,96
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,159,159
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,6,6
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,7,7
TOLATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,3,3
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,11,11
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,29,29
TOMINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,84,84
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,51,51
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,68,68
TOTORA(ORR),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,8,8
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,5,5
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,338,338
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,209,209
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,10,10
UMALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,7,7
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,61,61
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,109,109
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,40,40
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,65,65
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,57,57
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,101,101
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,138,138
VILA VILA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,8,8
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,82,82
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,11,11
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,30,30
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,135,135
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,315,315
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,105,105
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,191,191
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,86,86
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,32,32
WALDO BALLIVIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,3,3
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,309,309
YACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,8,8
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,355,355
YANACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,13,13
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,103,103
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,12,12
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,52,52
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-10-01,47,47
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,31,31
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,142,142
ACHOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,2,2
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,41,41
ALCALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,46,46
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,55,55
ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,3,3
ANTEQUERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,2,2
ANZALDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,17,17
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,48,48
ARAMPAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,32,32
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,16,16
ARBIETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,14,14
ARQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,94,94
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,58,58
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,64,64
AUCAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,29,29
AYATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,39,39
AYO AYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,22,22
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,135,135
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,79,79
BATALLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,57,57
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,24,24
BELEN DE ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,2,2
BELEN DE URMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,14,14
BELLA FLOR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,35,35
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,107,107
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,97,97
BOLIVAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,20,20
BOLPEBRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,5,5
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,10,10
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,80,80
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,86,86
CAIROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,37,37
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,41,41
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,24,24
CALACOTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,5,5
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,25,25
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,38,38
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,10,10
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,114,114
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,65,65
CAQUIAVIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,17,17
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,46,46
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,196,196
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,97,97
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,26,26
CARMEN RIVERO TORREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,20,20
CHACARILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,2,2
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,47,47
CHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,25,25
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,35,35
CHARAÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,8,8
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,50,50
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,59,59
CHIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,22,22
CHOQUE COTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,6,6
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,52,52
CHUMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,43,43
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,35,35
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,151,151
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,605,605
COIPASA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,1,1
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,154,154
"COLCHA ""K""","anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,26,26
COLLANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,13,13
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,62,62
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,42,42
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,91,91
COLQUENCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,21,21
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,37,37
COMANCHE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,3,3
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,97,97
COMBAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,3,3
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,29,29
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,57,57
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,57,57
CORO CORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,17,17
COROICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,19,19
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,13,13
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,71,71
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,76,76
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,109,109
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,3,3
CUEVO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,21,21
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,97,97
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,27,27
CURVA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,1,1
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,18,18
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,2042,2042
EL CHORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,3,3
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,68,68
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,141,141
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,106,106
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,44,44
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,76,76
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,263,263
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,13,13
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,13,13
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,94,94
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,35,35
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,96,96
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,24,24
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,40,40
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de inyectables trimestrales suministra,2006-11-01,15,15
