,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
POTOSI,vih,no de personas con prueba rapida,2018-06-01,10,4,14
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2018-06-01,4,27,31
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2018-06-01,9,10,19
PUERTO RICO,vih,no de personas con prueba rapida,2018-06-01,1,5,6
PUERTO SUAREZ,vih,no de personas con prueba rapida,2018-06-01,3,5,8
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2018-06-01,230,288,518
PUNA,vih,no de personas con prueba rapida,2018-06-01,0,3,3
QUILLACOLLO,vih,no de personas con prueba rapida,2018-06-01,20,55,75
QUIME,vih,no de personas con prueba rapida,2018-06-01,4,3,7
QUIRUSILLAS,vih,no de personas con prueba rapida,2018-06-01,0,1,1
RAVELO,vih,no de personas con prueba rapida,2018-06-01,0,1,1
RIBERALTA,vih,no de personas con prueba rapida,2018-06-01,199,372,571
ROBORE,vih,no de personas con prueba rapida,2018-06-01,2,0,2
RURRENABAQUE,vih,no de personas con prueba rapida,2018-06-01,12,13,25
SABAYA,vih,no de personas con prueba rapida,2018-06-01,34,39,73
SACABA,vih,no de personas con prueba rapida,2018-06-01,58,104,162
SAIPINA,vih,no de personas con prueba rapida,2018-06-01,2,1,3
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2018-06-01,58,71,129
SAMAIPATA,vih,no de personas con prueba rapida,2018-06-01,4,2,6
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2018-06-01,1,0,1
SAN BENITO,vih,no de personas con prueba rapida,2018-06-01,2,6,8
SAN BORJA,vih,no de personas con prueba rapida,2018-06-01,3,0,3
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2018-06-01,11,18,29
SAN CARLOS,vih,no de personas con prueba rapida,2018-06-01,18,13,31
SAN IGNACIO,vih,no de personas con prueba rapida,2018-06-01,1,0,1
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2018-06-01,22,25,47
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2018-06-01,5,9,14
SAN JAVIER(STC),vih,no de personas con prueba rapida,2018-06-01,1,2,3
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2018-06-01,35,58,93
SAN JULIAN,vih,no de personas con prueba rapida,2018-06-01,38,103,141
SAN LORENZO(PND),vih,no de personas con prueba rapida,2018-06-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2018-06-01,1,4,5
SAN MATIAS,vih,no de personas con prueba rapida,2018-06-01,11,9,20
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2018-06-01,1,14,15
SAN PEDRO,vih,no de personas con prueba rapida,2018-06-01,52,85,137
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2018-06-01,2,5,7
SAN PEDRO DE QUEMES,vih,no de personas con prueba rapida,2018-06-01,3,7,10
SAN RAMON SCZ,vih,no de personas con prueba rapida,2018-06-01,2,2,4
SANTA ANA,vih,no de personas con prueba rapida,2018-06-01,13,20,33
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2018-06-01,779,1456,2235
SANTA ROSA,vih,no de personas con prueba rapida,2018-06-01,1,0,1
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2018-06-01,0,1,1
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2018-06-01,14,11,25
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2018-06-01,7,8,15
SHINAOTA,vih,no de personas con prueba rapida,2018-06-01,22,25,47
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2018-06-01,3,6,9
SICAYA,vih,no de personas con prueba rapida,2018-06-01,1,0,1
SIPE SIPE,vih,no de personas con prueba rapida,2018-06-01,7,23,30
SOPACHUY,vih,no de personas con prueba rapida,2018-06-01,3,19,22
SUCRE,vih,no de personas con prueba rapida,2018-06-01,895,311,1206
TACACHI,vih,no de personas con prueba rapida,2018-06-01,9,2,11
TACACOMA,vih,no de personas con prueba rapida,2018-06-01,8,6,14
TACOPAYA,vih,no de personas con prueba rapida,2018-06-01,14,5,19
TAPACARI,vih,no de personas con prueba rapida,2018-06-01,2,22,24
TARABUCO,vih,no de personas con prueba rapida,2018-06-01,10,30,40
TARACO,vih,no de personas con prueba rapida,2018-06-01,2,0,2
TARIJA,vih,no de personas con prueba rapida,2018-06-01,118,195,313
TARVITA,vih,no de personas con prueba rapida,2018-06-01,2,22,24
TEOPONTE,vih,no de personas con prueba rapida,2018-06-01,1,1,2
TIAWANACU,vih,no de personas con prueba rapida,2018-06-01,0,6,6
TINGUIPAYA,vih,no de personas con prueba rapida,2018-06-01,0,7,7
TIPUANI,vih,no de personas con prueba rapida,2018-06-01,5,6,11
TIQUIPAYA,vih,no de personas con prueba rapida,2018-06-01,16,24,40
TODOS SANTOS,vih,no de personas con prueba rapida,2018-06-01,23,38,61
TOLATA,vih,no de personas con prueba rapida,2018-06-01,3,5,8
TOMAVE,vih,no de personas con prueba rapida,2018-06-01,1,0,1
TOMINA,vih,no de personas con prueba rapida,2018-06-01,3,3,6
TOTORA(ORR),vih,no de personas con prueba rapida,2018-06-01,1,6,7
TRINIDAD,vih,no de personas con prueba rapida,2018-06-01,6,2,8
TUPIZA,vih,no de personas con prueba rapida,2018-06-01,82,125,207
UNCIA,vih,no de personas con prueba rapida,2018-06-01,1,3,4
URUBICHA,vih,no de personas con prueba rapida,2018-06-01,15,15,30
UYUNI,vih,no de personas con prueba rapida,2018-06-01,2,22,24
VACAS,vih,no de personas con prueba rapida,2018-06-01,1,0,1
VALLEGRANDE,vih,no de personas con prueba rapida,2018-06-01,8,10,18
VIACHA,vih,no de personas con prueba rapida,2018-06-01,19,29,48
VILLA CHARCAS,vih,no de personas con prueba rapida,2018-06-01,2,11,13
VILLA MONTES,vih,no de personas con prueba rapida,2018-06-01,11,19,30
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2018-06-01,0,6,6
VILLA RIVERO,vih,no de personas con prueba rapida,2018-06-01,9,11,20
VILLA TUNARI,vih,no de personas con prueba rapida,2018-06-01,50,66,116
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2018-06-01,3,26,29
VILLAZON,vih,no de personas con prueba rapida,2018-06-01,21,51,72
VINTO,vih,no de personas con prueba rapida,2018-06-01,6,22,28
WARNES,vih,no de personas con prueba rapida,2018-06-01,58,87,145
YACUIBA,vih,no de personas con prueba rapida,2018-06-01,11,26,37
YAMPARAEZ,vih,no de personas con prueba rapida,2018-06-01,0,9,9
YANACACHI,vih,no de personas con prueba rapida,2018-06-01,20,29,49
YAPACANI,vih,no de personas con prueba rapida,2018-06-01,45,179,224
YOTALA,vih,no de personas con prueba rapida,2018-06-01,1,0,1
YUNCHARA,vih,no de personas con prueba rapida,2018-06-01,0,2,2
ZUDAÑEZ,vih,no de personas con prueba rapida,2018-06-01,3,11,14
ACACIO,vih,no de personas con prueba rapida,2018-07-01,1,0,1
AIQUILE,vih,no de personas con prueba rapida,2018-07-01,8,69,77
ALCALA,vih,no de personas con prueba rapida,2018-07-01,5,2,7
ANCORAIMES,vih,no de personas con prueba rapida,2018-07-01,1,0,1
ANDAMARCA,vih,no de personas con prueba rapida,2018-07-01,0,1,1
ANZALDO,vih,no de personas con prueba rapida,2018-07-01,1,3,4
APOLO,vih,no de personas con prueba rapida,2018-07-01,1,18,19
ARANI,vih,no de personas con prueba rapida,2018-07-01,0,2,2
ARBIETO,vih,no de personas con prueba rapida,2018-07-01,1,16,17
ARQUE,vih,no de personas con prueba rapida,2018-07-01,6,16,22
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2018-07-01,65,169,234
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2018-07-01,6,9,15
AZURDUY,vih,no de personas con prueba rapida,2018-07-01,0,10,10
BERMEJO,vih,no de personas con prueba rapida,2018-07-01,3,35,38
BETANZOS,vih,no de personas con prueba rapida,2018-07-01,3,1,4
BOLPEBRA,vih,no de personas con prueba rapida,2018-07-01,0,1,1
BUENA VISTA,vih,no de personas con prueba rapida,2018-07-01,2,4,6
CABEZAS,vih,no de personas con prueba rapida,2018-07-01,5,4,9
CAJUATA,vih,no de personas con prueba rapida,2018-07-01,3,0,3
CALAMARCA,vih,no de personas con prueba rapida,2018-07-01,1,1,2
CAMARGO,vih,no de personas con prueba rapida,2018-07-01,10,47,57
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2018-07-01,1,4,5
CAMIRI,vih,no de personas con prueba rapida,2018-07-01,16,48,64
CAPINOTA,vih,no de personas con prueba rapida,2018-07-01,7,13,20
CARACOLLO,vih,no de personas con prueba rapida,2018-07-01,2,5,7
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2018-07-01,5,6,11
CHALLAPATA,vih,no de personas con prueba rapida,2018-07-01,22,154,176
CHARAGUA,vih,no de personas con prueba rapida,2018-07-01,0,6,6
CHAYANTA,vih,no de personas con prueba rapida,2018-07-01,5,15,20
CHIMORE,vih,no de personas con prueba rapida,2018-07-01,151,94,245
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2018-07-01,5,20,25
CHUMA,vih,no de personas con prueba rapida,2018-07-01,2,7,9
CKOCHAS,vih,no de personas con prueba rapida,2018-07-01,1,2,3
CLIZA,vih,no de personas con prueba rapida,2018-07-01,7,6,13
COBIJA,vih,no de personas con prueba rapida,2018-07-01,74,102,176
COCHABAMBA,vih,no de personas con prueba rapida,2018-07-01,549,787,1336
COIPASA,vih,no de personas con prueba rapida,2018-07-01,7,19,26
COLCAPIRHUA,vih,no de personas con prueba rapida,2018-07-01,44,42,86
COLOMI,vih,no de personas con prueba rapida,2018-07-01,1,21,22
COLPA BELGICA,vih,no de personas con prueba rapida,2018-07-01,2,0,2
COLQUIRI,vih,no de personas con prueba rapida,2018-07-01,2,0,2
COMARAPA,vih,no de personas con prueba rapida,2018-07-01,8,11,19
CONCEPCION,vih,no de personas con prueba rapida,2018-07-01,1,3,4
COPACABANA,vih,no de personas con prueba rapida,2018-07-01,0,3,3
CORIPATA,vih,no de personas con prueba rapida,2018-07-01,2,3,5
COROICO,vih,no de personas con prueba rapida,2018-07-01,3,7,10
COTAGAITA,vih,no de personas con prueba rapida,2018-07-01,3,0,3
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2018-07-01,18,57,75
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2018-07-01,0,1,1
CULPINA,vih,no de personas con prueba rapida,2018-07-01,13,51,64
DESAGUADERO,vih,no de personas con prueba rapida,2018-07-01,1,0,1
EL ALTO,vih,no de personas con prueba rapida,2018-07-01,830,1965,2795
EL PUENTE(STC),vih,no de personas con prueba rapida,2018-07-01,13,13,26
EL TORNO,vih,no de personas con prueba rapida,2018-07-01,20,39,59
EL VILLAR,vih,no de personas con prueba rapida,2018-07-01,8,1,9
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2018-07-01,8,14,22
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2018-07-01,18,44,62
ESCOMA,vih,no de personas con prueba rapida,2018-07-01,2,7,9
ESMERALDA,vih,no de personas con prueba rapida,2018-07-01,6,14,20
EUCALIPTUS,vih,no de personas con prueba rapida,2018-07-01,4,12,16
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2018-07-01,15,27,42
FILADELFIA,vih,no de personas con prueba rapida,2018-07-01,0,1,1
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2018-07-01,15,24,39
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2018-07-01,0,4,4
GUANAY,vih,no de personas con prueba rapida,2018-07-01,5,11,16
GUAQUI,vih,no de personas con prueba rapida,2018-07-01,1,1,2
GUAYARAMERIN,vih,no de personas con prueba rapida,2018-07-01,4,2,6
HUACARETA,vih,no de personas con prueba rapida,2018-07-01,0,7,7
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2018-07-01,1,2,3
HUACHACALLA,vih,no de personas con prueba rapida,2018-07-01,0,5,5
HUANUNI,vih,no de personas con prueba rapida,2018-07-01,72,62,134
ICLA,vih,no de personas con prueba rapida,2018-07-01,0,8,8
INCAHUASI,vih,no de personas con prueba rapida,2018-07-01,3,26,29
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2018-07-01,1,0,1
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2018-07-01,3,7,10
IXIAMAS,vih,no de personas con prueba rapida,2018-07-01,3,1,4
JESUS DE MACHACA,vih,no de personas con prueba rapida,2018-07-01,0,2,2
LA ASUNTA,vih,no de personas con prueba rapida,2018-07-01,9,6,15
LA GUARDIA,vih,no de personas con prueba rapida,2018-07-01,41,114,155
LA PAZ,vih,no de personas con prueba rapida,2018-07-01,860,1810,2670
LAGUNILLAS,vih,no de personas con prueba rapida,2018-07-01,1,0,1
LAJA,vih,no de personas con prueba rapida,2018-07-01,1,1,2
LAS CARRERAS,vih,no de personas con prueba rapida,2018-07-01,21,1,22
LLALLAGUA,vih,no de personas con prueba rapida,2018-07-01,35,21,56
LLICA,vih,no de personas con prueba rapida,2018-07-01,1,2,3
MACHACAMARCA,vih,no de personas con prueba rapida,2018-07-01,12,16,28
MACHARETI,vih,no de personas con prueba rapida,2018-07-01,3,0,3
MAIRANA,vih,no de personas con prueba rapida,2018-07-01,5,9,14
MINEROS,vih,no de personas con prueba rapida,2018-07-01,5,2,7
MIZQUE,vih,no de personas con prueba rapida,2018-07-01,8,33,41
MONTEAGUDO,vih,no de personas con prueba rapida,2018-07-01,28,57,85
MONTERO,vih,no de personas con prueba rapida,2018-07-01,261,301,562
OCURI,vih,no de personas con prueba rapida,2018-07-01,0,8,8
OKINAWA,vih,no de personas con prueba rapida,2018-07-01,0,2,2
OMEREQUE,vih,no de personas con prueba rapida,2018-07-01,1,4,5
ORURO,vih,no de personas con prueba rapida,2018-07-01,147,664,811
PADCAYA,vih,no de personas con prueba rapida,2018-07-01,0,2,2
PADILLA,vih,no de personas con prueba rapida,2018-07-01,3,9,12
PAILON,vih,no de personas con prueba rapida,2018-07-01,8,27,35
PALOS BLANCOS,vih,no de personas con prueba rapida,2018-07-01,23,54,77
PAMPA GRANDE,vih,no de personas con prueba rapida,2018-07-01,2,1,3
PELECHUCO,vih,no de personas con prueba rapida,2018-07-01,5,0,5
POCONA,vih,no de personas con prueba rapida,2018-07-01,0,2,2
POJO (CBBA),vih,no de personas con prueba rapida,2018-07-01,4,7,11
POOPO,vih,no de personas con prueba rapida,2018-07-01,5,6,11
PORCO,vih,no de personas con prueba rapida,2018-07-01,0,2,2
PORONGO,vih,no de personas con prueba rapida,2018-07-01,5,8,13
PORTACHUELO,vih,no de personas con prueba rapida,2018-07-01,2,9,11
PORVENIR,vih,no de personas con prueba rapida,2018-07-01,2,0,2
POTOSI,vih,no de personas con prueba rapida,2018-07-01,12,14,26
PUCARANI,vih,no de personas con prueba rapida,2018-07-01,0,1,1
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2018-07-01,26,35,61
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2018-07-01,8,7,15
PUERTO RICO,vih,no de personas con prueba rapida,2018-07-01,0,9,9
PUERTO SUAREZ,vih,no de personas con prueba rapida,2018-07-01,1,1,2
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2018-07-01,123,216,339
PUNATA,vih,no de personas con prueba rapida,2018-07-01,21,25,46
QUILLACOLLO,vih,no de personas con prueba rapida,2018-07-01,41,48,89
RIBERALTA,vih,no de personas con prueba rapida,2018-07-01,192,138,330
ROBORE,vih,no de personas con prueba rapida,2018-07-01,13,7,20
RURRENABAQUE,vih,no de personas con prueba rapida,2018-07-01,9,36,45
SABAYA,vih,no de personas con prueba rapida,2018-07-01,5,18,23
SACABA,vih,no de personas con prueba rapida,2018-07-01,105,266,371
SACACA,vih,no de personas con prueba rapida,2018-07-01,0,2,2
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2018-07-01,19,35,54
SAMAIPATA,vih,no de personas con prueba rapida,2018-07-01,7,1,8
SAN BENITO,vih,no de personas con prueba rapida,2018-07-01,2,3,5
SAN BORJA,vih,no de personas con prueba rapida,2018-07-01,8,33,41
SAN CARLOS,vih,no de personas con prueba rapida,2018-07-01,17,25,42
SAN IGNACIO,vih,no de personas con prueba rapida,2018-07-01,5,1,6
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2018-07-01,10,22,32
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2018-07-01,0,1,1
SAN JAVIER(STC),vih,no de personas con prueba rapida,2018-07-01,6,2,8
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2018-07-01,22,112,134
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2018-07-01,1,1,2
SAN JULIAN,vih,no de personas con prueba rapida,2018-07-01,44,112,156
SAN LORENZO(PND),vih,no de personas con prueba rapida,2018-07-01,0,5,5
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2018-07-01,0,2,2
SAN LUCAS,vih,no de personas con prueba rapida,2018-07-01,2,10,12
SAN MATIAS,vih,no de personas con prueba rapida,2018-07-01,5,7,12
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2018-07-01,0,3,3
SAN PEDRO,vih,no de personas con prueba rapida,2018-07-01,45,72,117
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2018-07-01,12,19,31
SAN RAFAEL,vih,no de personas con prueba rapida,2018-07-01,0,1,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2018-07-01,0,2,2
SAN RAMON SCZ,vih,no de personas con prueba rapida,2018-07-01,1,0,1
SANTA ANA,vih,no de personas con prueba rapida,2018-07-01,13,9,22
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2018-07-01,1053,2274,3327
SANTA ROSA,vih,no de personas con prueba rapida,2018-07-01,1,0,1
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2018-07-01,0,2,2
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2018-07-01,5,20,25
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2018-07-01,2,4,6
SAPAHAQUI,vih,no de personas con prueba rapida,2018-07-01,1,0,1
SENA,vih,no de personas con prueba rapida,2018-07-01,0,11,11
SHINAOTA,vih,no de personas con prueba rapida,2018-07-01,39,39,78
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2018-07-01,3,0,3
SIPE SIPE,vih,no de personas con prueba rapida,2018-07-01,2,21,23
SOPACHUY,vih,no de personas con prueba rapida,2018-07-01,18,26,44
SORATA,vih,no de personas con prueba rapida,2018-07-01,0,4,4
SUCRE,vih,no de personas con prueba rapida,2018-07-01,270,316,586
TACACHI,vih,no de personas con prueba rapida,2018-07-01,3,3,6
TACACOMA,vih,no de personas con prueba rapida,2018-07-01,6,25,31
TACOPAYA,vih,no de personas con prueba rapida,2018-07-01,3,5,8
TAPACARI,vih,no de personas con prueba rapida,2018-07-01,5,28,33
TARABUCO,vih,no de personas con prueba rapida,2018-07-01,10,162,172
TARATA,vih,no de personas con prueba rapida,2018-07-01,3,7,10
TARIJA,vih,no de personas con prueba rapida,2018-07-01,114,219,333
TARVITA,vih,no de personas con prueba rapida,2018-07-01,6,29,35
TEOPONTE,vih,no de personas con prueba rapida,2018-07-01,1,2,3
TIAWANACU,vih,no de personas con prueba rapida,2018-07-01,1,9,10
TIPUANI,vih,no de personas con prueba rapida,2018-07-01,3,4,7
TIQUIPAYA,vih,no de personas con prueba rapida,2018-07-01,11,48,59
TOCO,vih,no de personas con prueba rapida,2018-07-01,0,2,2
TOLATA,vih,no de personas con prueba rapida,2018-07-01,3,2,5
TOMINA,vih,no de personas con prueba rapida,2018-07-01,4,6,10
TOTORA(CBBA),vih,no de personas con prueba rapida,2018-07-01,4,8,12
TOTORA(ORR),vih,no de personas con prueba rapida,2018-07-01,0,1,1
TRINIDAD,vih,no de personas con prueba rapida,2018-07-01,18,20,38
TUPIZA,vih,no de personas con prueba rapida,2018-07-01,67,162,229
UNCIA,vih,no de personas con prueba rapida,2018-07-01,2,7,9
URUBICHA,vih,no de personas con prueba rapida,2018-07-01,14,12,26
UYUNI,vih,no de personas con prueba rapida,2018-07-01,5,29,34
VALLEGRANDE,vih,no de personas con prueba rapida,2018-07-01,23,19,42
VIACHA,vih,no de personas con prueba rapida,2018-07-01,6,10,16
VILA VILA,vih,no de personas con prueba rapida,2018-07-01,0,1,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2018-07-01,1,2,3
VILLA MONTES,vih,no de personas con prueba rapida,2018-07-01,14,21,35
VILLA RIVERO,vih,no de personas con prueba rapida,2018-07-01,21,25,46
VILLA SERRANO,vih,no de personas con prueba rapida,2018-07-01,2,2,4
VILLA TUNARI,vih,no de personas con prueba rapida,2018-07-01,56,61,117
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2018-07-01,2,22,24
VILLAZON,vih,no de personas con prueba rapida,2018-07-01,29,37,66
VINTO,vih,no de personas con prueba rapida,2018-07-01,18,22,40
VITICHI,vih,no de personas con prueba rapida,2018-07-01,0,1,1
WARNES,vih,no de personas con prueba rapida,2018-07-01,63,86,149
YACUIBA,vih,no de personas con prueba rapida,2018-07-01,36,65,101
YAMPARAEZ,vih,no de personas con prueba rapida,2018-07-01,0,4,4
YAPACANI,vih,no de personas con prueba rapida,2018-07-01,28,70,98
YUNCHARA,vih,no de personas con prueba rapida,2018-07-01,0,3,3
ZUDAÑEZ,vih,no de personas con prueba rapida,2018-07-01,0,23,23
ACHACACHI,vih,no de personas con prueba rapida,2018-08-01,152,102,254
AIQUILE,vih,no de personas con prueba rapida,2018-08-01,10,31,41
ALCALA,vih,no de personas con prueba rapida,2018-08-01,9,4,13
ANCORAIMES,vih,no de personas con prueba rapida,2018-08-01,1,1,2
ANDAMARCA,vih,no de personas con prueba rapida,2018-08-01,4,6,10
ANZALDO,vih,no de personas con prueba rapida,2018-08-01,3,11,14
ARANI,vih,no de personas con prueba rapida,2018-08-01,0,1,1
ARBIETO,vih,no de personas con prueba rapida,2018-08-01,2,2,4
ARQUE,vih,no de personas con prueba rapida,2018-08-01,1,7,8
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2018-08-01,47,173,220
ATOCHA,vih,no de personas con prueba rapida,2018-08-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2018-08-01,5,17,22
AZURDUY,vih,no de personas con prueba rapida,2018-08-01,1,19,20
BELEN DE ANDAMARCA,vih,no de personas con prueba rapida,2018-08-01,1,7,8
BERMEJO,vih,no de personas con prueba rapida,2018-08-01,6,26,32
CABEZAS,vih,no de personas con prueba rapida,2018-08-01,9,16,25
CAJUATA,vih,no de personas con prueba rapida,2018-08-01,2,6,8
CALAMARCA,vih,no de personas con prueba rapida,2018-08-01,3,1,4
CAMARGO,vih,no de personas con prueba rapida,2018-08-01,40,61,101
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2018-08-01,3,1,4
CAMIRI,vih,no de personas con prueba rapida,2018-08-01,24,42,66
CAPINOTA,vih,no de personas con prueba rapida,2018-08-01,3,12,15
CARACOLLO,vih,no de personas con prueba rapida,2018-08-01,1,5,6
CARANAVI,vih,no de personas con prueba rapida,2018-08-01,66,37,103
CARANGAS,vih,no de personas con prueba rapida,2018-08-01,6,4,10
CARAPARI,vih,no de personas con prueba rapida,2018-08-01,0,1,1
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2018-08-01,3,3,6
CHALLAPATA,vih,no de personas con prueba rapida,2018-08-01,66,237,303
CHARAGUA,vih,no de personas con prueba rapida,2018-08-01,1,8,9
CHIMORE,vih,no de personas con prueba rapida,2018-08-01,6,127,133
CHIPAYA,vih,no de personas con prueba rapida,2018-08-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2018-08-01,7,14,21
CKOCHAS,vih,no de personas con prueba rapida,2018-08-01,0,1,1
CLIZA,vih,no de personas con prueba rapida,2018-08-01,24,14,38
COBIJA,vih,no de personas con prueba rapida,2018-08-01,370,141,511
COCHABAMBA,vih,no de personas con prueba rapida,2018-08-01,544,703,1247
COLCAPIRHUA,vih,no de personas con prueba rapida,2018-08-01,105,71,176
"COLCHA ""K""",vih,no de personas con prueba rapida,2018-08-01,1,1,2
COLLANA,vih,no de personas con prueba rapida,2018-08-01,1,0,1
COLOMI,vih,no de personas con prueba rapida,2018-08-01,3,7,10
COLPA BELGICA,vih,no de personas con prueba rapida,2018-08-01,2,0,2
COLQUECHACA,vih,no de personas con prueba rapida,2018-08-01,1,0,1
COLQUIRI,vih,no de personas con prueba rapida,2018-08-01,4,0,4
COMARAPA,vih,no de personas con prueba rapida,2018-08-01,4,18,22
CONCEPCION,vih,no de personas con prueba rapida,2018-08-01,12,3,15
COPACABANA,vih,no de personas con prueba rapida,2018-08-01,0,1,1
CORIPATA,vih,no de personas con prueba rapida,2018-08-01,7,2,9
COROICO,vih,no de personas con prueba rapida,2018-08-01,8,8,16
CORQUE,vih,no de personas con prueba rapida,2018-08-01,1,0,1
COTAGAITA,vih,no de personas con prueba rapida,2018-08-01,3,4,7
COTOCA,vih,no de personas con prueba rapida,2018-08-01,66,209,275
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2018-08-01,9,31,40
CULPINA,vih,no de personas con prueba rapida,2018-08-01,2,48,50
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2018-08-01,1,7,8
DESAGUADERO,vih,no de personas con prueba rapida,2018-08-01,2,0,2
EL ALTO,vih,no de personas con prueba rapida,2018-08-01,1173,1752,2925
EL CHORO,vih,no de personas con prueba rapida,2018-08-01,0,1,1
EL PUENTE(STC),vih,no de personas con prueba rapida,2018-08-01,37,45,82
EL PUENTE(TJA),vih,no de personas con prueba rapida,2018-08-01,2,1,3
EL TORNO,vih,no de personas con prueba rapida,2018-08-01,93,221,314
EL VILLAR,vih,no de personas con prueba rapida,2018-08-01,22,17,39
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2018-08-01,41,97,138
ESCOMA,vih,no de personas con prueba rapida,2018-08-01,1,7,8
EUCALIPTUS,vih,no de personas con prueba rapida,2018-08-01,0,3,3
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2018-08-01,12,72,84
FILADELFIA,vih,no de personas con prueba rapida,2018-08-01,5,7,12
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2018-08-01,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2018-08-01,1,1,2
GUANAY,vih,no de personas con prueba rapida,2018-08-01,5,2,7
GUAQUI,vih,no de personas con prueba rapida,2018-08-01,0,1,1
GUAYARAMERIN,vih,no de personas con prueba rapida,2018-08-01,159,259,418
GUTIERREZ,vih,no de personas con prueba rapida,2018-08-01,1,2,3
HUACARETA,vih,no de personas con prueba rapida,2018-08-01,0,2,2
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2018-08-01,0,3,3
HUACHACALLA,vih,no de personas con prueba rapida,2018-08-01,2,1,3
HUANUNI,vih,no de personas con prueba rapida,2018-08-01,28,61,89
ICLA,vih,no de personas con prueba rapida,2018-08-01,0,6,6
INCAHUASI,vih,no de personas con prueba rapida,2018-08-01,10,23,33
IXIAMAS,vih,no de personas con prueba rapida,2018-08-01,5,6,11
JESUS DE MACHACA,vih,no de personas con prueba rapida,2018-08-01,4,1,5
