,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,3,3
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,3,3
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,35,35
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,8,8
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,45,45
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,26,26
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,11,11
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,84,84
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,10,10
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,11,11
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,4,4
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,1,1
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,60,60
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,3,3
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,1,1
ICLA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,5,5
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,13,13
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,6,6
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,28,28
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,5,5
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,62,62
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,309,309
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,1972,1972
LAJA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,4,4
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,2,2
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,207,207
LLICA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,7,7
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,5,5
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,3,3
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,23,23
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,37,37
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,88,88
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,82,82
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,7,7
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,40,40
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,816,816
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,7,7
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,2,2
OCURI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,6,6
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,47,47
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,13,13
ORURO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,1507,1507
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,26,26
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,24,24
PAILON,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,127,127
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,50,50
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,4,4
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,14,14
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,4,4
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,4,4
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,3,3
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,40,40
POCONA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,20,20
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,29,29
POOPO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,7,7
PORCO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,28,28
POROMA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,30,30
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,9,9
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,3,3
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,10,10
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,3,3
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,789,789
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,6,6
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,22,22
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,14,14
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,80,80
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,15,15
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,47,47
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,218,218
PUNA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,9,9
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,194,194
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,618,618
QUIME,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,14,14
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,5,5
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,6,6
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,23,23
REYES,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,2,2
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,907,907
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,18,18
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,74,74
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,3,3
SACABA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,722,722
SACACA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,22,22
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,8,8
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,11,11
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,10,10
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,11,11
SAN ANDRES DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,7,7
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,14,14
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,23,23
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,128,128
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,25,25
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,72,72
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,19,19
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,223,223
SAN JAVIER(BNI),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,1,1
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,46,46
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,17,17
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,104,104
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,14,14
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,211,211
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,10,10
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,36,36
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,32,32
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,33,33
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,15,15
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,43,43
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,49,49
SAN PEDRO DE QUEMES,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,1,1
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,3,3
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,6,6
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,20,20
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,13,13
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,65,65
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,4505,4505
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,17,17
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,40,40
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,7,7
SANTIAGO DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,3,3
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,7,7
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,6,6
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,8,8
SENA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,20,20
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,104,104
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,26,26
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,121,121
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,7,7
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,10,10
SORATA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,22,22
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,761,761
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,19,19
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,7,7
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,14,14
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,47,47
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,16,16
TARACO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,9,9
TARATA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,25,25
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,390,390
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,15,15
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,25,25
TIAWANACU,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,14,14
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,13,13
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,9,9
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,30,30
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,24,24
TOCO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,11,11
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,16,16
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,5,5
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,9,9
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,7,7
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,79,79
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,2,2
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,185,185
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,149,149
TURCO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,3,3
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,45,45
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,16,16
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,12,12
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,122,122
VACAS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,10,10
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,80,80
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,201,201
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,5,5
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,10,10
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,179,179
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,5,5
VILLA RIVERO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,14,14
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,12,12
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,364,364
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,24,24
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,169,169
VINTO,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,216,216
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,6,6
WARNES,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,574,574
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,133,133
YANACACHI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,2,2
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,88,88
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,16,16
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,12,12
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,8,8
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2018-10-01,0,5,5
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,10,10
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,4,4
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,49,49
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,3,3
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,18,18
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,2,2
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,5,5
APOLO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,20,20
ARANI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,13,13
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,25,25
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,7,7
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,95,95
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,8,8
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1,1
AYATA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,30,30
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,5,5
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,9,9
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,190,190
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,44,44
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,3,3
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1,1
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,9,9
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,48,48
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,46,46
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,9,9
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,21,21
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,23,23
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1,1
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,53,53
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,55,55
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,17,17
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,118,118
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,6,6
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1,1
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,10,10
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,89,89
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,4,4
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,59,59
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,5,5
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,90,90
CHUA COCANI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,5,5
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,49,49
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,4,4
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,15,15
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,92,92
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,189,189
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,14,14
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1839,1839
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,182,182
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,56,56
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,12,12
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,26,26
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,16,16
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,57,57
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,45,45
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,19,19
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,10,10
COROICO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,44,44
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,2,2
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,5,5
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,262,262
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,41,41
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1,1
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,3,3
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,22,22
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,7,7
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1,1
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,2363,2363
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,3,3
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,19,19
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,9,9
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,254,254
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,5,5
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,25,25
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,86,86
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,21,21
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,4,4
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1,1
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,28,28
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,6,6
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,35,35
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,5,5
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,24,24
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,73,73
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,8,8
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,11,11
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1,1
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1,1
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,60,60
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,2,2
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,6,6
ICLA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,6,6
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,11,11
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,6,6
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,18,18
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,14,14
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,13,13
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,80,80
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,295,295
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1653,1653
LAJA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,34,34
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1,1
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,183,183
LLICA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,3,3
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,5,5
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,6,6
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,28,28
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,79,79
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,83,83
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,2,2
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,43,43
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,384,384
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,11,11
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,5,5
OCURI,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,12,12
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,35,35
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,9,9
ORURO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,1370,1370
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,9,9
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,21,21
PAILON,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,121,121
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,84,84
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,15,15
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,3,3
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,22,22
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,5,5
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,3,3
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,31,31
POCONA,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,11,11
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,29,29
POOPO,vih,no de mujeres embarazadas con prueba rapida,2018-11-01,0,6,6
