municipality,group,variable,month,Tratamientos iniciados con esquema l,TOTAL
CALAMARCA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
CAMARGO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
CAMIRI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,15,15
CHALLAPATA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
CHUMA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
CLIZA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,3,3
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,36,36
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,3,3
COLPA BELGICA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
CONCEPCION,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
COROICO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
COTAGAITA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
CUATRO CAÑADAS,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
CULPINA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,52,52
EL PUENTE(STC),tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
EL PUENTE(TJA),tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,7,7
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,6,6
FERNANDEZ ALONSO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
GUANAY,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,4,4
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
GUTIERREZ,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
HUACARETA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
JESUS DE MACHACA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,7,7
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,8,8
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,131,131
LAJA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
LICOMA PAMPA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
MACHARETI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
MAPIRI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,6,6
MECAPACA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,3,3
MIZQUE,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,3,3
MONTEAGUDO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,11,11
OCURI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,7,7
PADCAYA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
PAILON,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
PELECHUCO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
POCOATA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
POOPO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,65,65
PUCARANI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
PUERTO ACOSTA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,3,3
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
QUIABAYA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,7,7
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,10,10
RURRENABAQUE,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
SABAYA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
SACABA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,7,7
SACACA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
SAMAIPATA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
SAN ANDRES,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
SAN IGNACIO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,3,3
SAN JUAN DE YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,5,5
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
SAN PEDRO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,3,3
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,129,129
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
SANTIVAÑES,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
SAPAHAQUI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
SICAYA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
SORATA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,4,4
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,24,24
TACACOMA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
TAPACARI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
TARABUCO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
TARATA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,9,9
TEOPONTE,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
TIAWANACU,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,4,4
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
TOTORA(CBBA),tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,4,4
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
UNCIA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
UYUNI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,12,12
VILLAZON,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,2,2
VINTO,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,1,1
WARNES,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,8,8
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,14,14
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2009-10-01,10,10
ACHACACHI,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,4,4
APOLO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
AZURDUY,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,4,4
BATALLAS,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
BERMEJO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,4,4
CABEZAS,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,3,3
CALACOTO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
CAMIRI,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
CAPINOTA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,14,14
CARAPARI,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,3,3
CHARAGUA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,5,5
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2009-11-01,4,4
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,8,8
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,27,27
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,3,3
COLQUECHACA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
COLQUENCHA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
COMARAPA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,3,3
COROICO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,4,4
COTAGAITA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,3,3
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,5,5
CURVA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,58,58
EL CHORO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
EL PUENTE(STC),tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,5,5
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,4,4
FERNANDEZ ALONSO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
GUANAY,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
INCAHUASI,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,5,5
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,6,6
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,105,105
LAJA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,6,6
MAIRANA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
MAPIRI,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
MIZQUE,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,3,3
MONTEAGUDO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,12,12
OKINAWA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,4,4
OMEREQUE,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,17,17
PAILON,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,4,4
PAMPA GRANDE,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
PATACAMAYA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,3,3
POCOATA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
POCONA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
POROMA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
PORONGO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,8,8
PUERTO ACOSTA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
PUERTO SUAREZ,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,7,7
PUNA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,9,9
SACABA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,8,8
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
SAN CARLOS,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
SAN IGNACIO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
SAN JOSE DE CHIQUITOS,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
SAN JUAN DE YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,4,4
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
SAN MATIAS,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
SAN MIGUEL DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
SAN PEDRO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
SANTA ANA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,133,133
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
SORATA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,13,13
TACACOMA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
TACOBAMBA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
TAPACARI,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
TARABUCO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
TARATA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,9,9
TIAWANACU,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
TINGUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,6,6
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,5,5
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2009-11-01,3,3
TORO TORO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,10,10
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,4,4
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
VILLA RIVERO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,7,7
VILLAZON,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
VINTO,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,4,4
WARNES,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,6,6
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,19,19
YAMPARAEZ,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,1,1
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,4,4
YOTALA,tuberculosis,tratamientos iniciados con esquema l,2009-11-01,2,2
ACHACACHI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,3,3
AIQUILE,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
AUCAPATA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
AYATA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
BELEN DE ANDAMARCA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
BERMEJO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,4,4
CABEZAS,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
CAMARGO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
CAPINOTA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,4,4
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,22,22
CARAPARI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
CHARAÑA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,27,27
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
COLOMI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
COLQUENCHA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,3,3
COROICO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,7,7
DESAGUADERO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,47,47
EL PUENTE(TJA),tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,5,5
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
FERNANDEZ ALONSO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
INCAHUASI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
JESUS DE MACHACA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,3,3
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,4,4
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,106,106
LAJA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
LICOMA PAMPA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
LURIBAY,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
MACHARETI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
MAPIRI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
MECAPACA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,3,3
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
MONTEAGUDO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,8,8
OMEREQUE,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,15,15
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,6,6
POCOATA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
POCONA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
PORCO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,14,14
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,10,10
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,3,3
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,8,8
QUIME,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,6,6
SACABA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,4,4
SACACA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
SAN BENITO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
SAN BUENA VENTURA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
SAN IGNACIO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
SAN JUAN DE YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,3,3
SAN LORENZO(TJA),tuberculosis,tratamientos iniciados con esquema l,2009-12-01,4,4
SAN MATIAS,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,122,122
SANTA ROSA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
SORATA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,3,3
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,24,24
TACACOMA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
TAPACARI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,10,10
TEOPONTE,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,3,3
TINGUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,5,5
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2009-12-01,5,5
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,7,7
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
URIONDO (A. CONCEPCION),tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
VILLA SERRANO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
VINTO,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,2,2
WARNES,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,5,5
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,9,9
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,9,9
YOCALLA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
YOTALA,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,4,4
ZUDAÑEZ,tuberculosis,tratamientos iniciados con esquema l,2009-12-01,1,1
