,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,120,84,24,0,228
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,12,0,0,12
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,36,0,0,36
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,12,3,0,15
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,24,12,0,36
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,2,224,259,181,0,666
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,12,36,60,60,0,168
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,12,24,0,36
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,36,48,12,0,96
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,12,0,0,12
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,24,204,120,0,348
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,24,144,48,0,216
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,12,0,0,12
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,12,12,0,0,24
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,60,0,0,60
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,12,1,0,0,13
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,12,60,12,0,84
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,12,24,36,0,72
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,24,48,48,0,120
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,36,120,84,0,240
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,12,12,0,24
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,81,2008,228,90,2407
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,84,186,96,0,366
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,12,12,12,0,36
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,36,36,12,0,84
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,12,36,156,72,12,288
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,12,98,96,12,218
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,12,72,24,0,108
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,24,132,72,12,240
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,12,36,12,0,60
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,12,84,24,0,120
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,142,24,12,178
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,0,12,0,12
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,48,24,0,0,72
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,12,49,48,12,0,121
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,72,24,0,96
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,12,84,24,0,120
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,24,36,0,0,60
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,156,852,348,0,1356
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,24,25,12,0,61
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,36,216,48,0,300
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,60,216,169,0,445
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,60,84,24,0,168
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,12,324,96,0,432
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,24,48,0,0,72
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,172,48,12,232
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,36,0,12,0,48
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,24,0,0,24
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,228,108,0,336
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,0,60,24,0,84
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,12,36,48,0,0,96
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,44,144,84,0,272
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-11-01,0,36,36,27,0,99
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,48,36,0,84
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,144,36,0,192
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,13,156,60,12,241
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,36,96,36,0,168
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,12,0,24
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,12,0,36
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,108,24,0,132
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,48,0,0,48
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,24,0,0,36
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,72,0,0,72
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,1,0,12,12,25
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,48,12,0,60
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,12,0,36
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,24,0,0,48
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,120,48,0,180
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,110,24,0,146
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,108,12,0,144
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,96,24,0,132
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,120,12,12,156
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,36,36,0,72
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,48,48,0,108
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,72,48,0,132
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,24,48,0,84
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,84,12,0,96
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,0,0,12
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,0,0,24
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,0,0,12
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,24,0,48
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,285,121,20,450
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,84,132,84,0,300
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,22,0,22
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,36,24,0,60
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,36,13,0,49
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,64,0,0,76
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,48,170,72,0,290
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,36,36,12,0,84
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,120,12,12,144
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,120,51,0,183
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,24,0,24
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,0,0,24
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,24,0,48
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,24,12,0,48
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,48,24,0,84
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,12,36,252,120,0,420
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,60,12,0,72
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,12,0,12
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,192,0,0,192
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,132,96,0,252
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,24,0,24
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,252,264,0,516
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,36,168,24,0,228
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,312,216,0,552
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,0,0,12
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,0,0,12
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,12,0,12
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,24,24,24,84
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,36,36,72,0,144
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,24,60,108,36,12,240
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,96,0,0,96
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,72,24,0,96
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,108,241,36,0,385
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,166,1127,350,0,1643
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,24,0,24
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,120,36,0,156
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,24,24,0,72
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,36,12,0,72
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,36,120,0,0,156
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,36,36,0,0,72
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,36,96,36,12,180
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,12,0,36
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,168,12,0,204
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,0,0,24
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,48,12,0,60
COMBAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,6,0,6
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,12,12,0,36
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,12,0,0,24
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,12,0,36
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,60,12,0,72
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,0,0,12
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,24,132,240,84,0,480
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,252,120,0,384
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,36,24,0,60
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,0,0,0,12
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,72,108,96,0,276
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,84,12,0,96
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,0,0,12
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,336,6102,3132,399,9969
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,0,12,24
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,12,0,72,20,12,116
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,44,141,120,12,317
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,72,472,132,12,688
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,72,12,0,84
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,216,84,0,312
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,228,72,0,324
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,2,0,2
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,12,0,24
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,24,0,0,36
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,12,12,0,36
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,12,0,36
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,0,0,24
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,12,0,12
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,12,12,246,84,0,354
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,96,36,24,180
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,24,0,48
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,36,60,24,0,120
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,96,60,0,180
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,0,0,12
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,1,12,1,0,14
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,0,0,0,24
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,24,0,48
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,12,36,24,36,0,108
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,84,180,24,0,288
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,12,12,12,48
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,168,48,0,240
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,120,60,0,204
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,27,12,0,39
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,36,48,0,96
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,108,60,0,180
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,12,12,168,36,0,228
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,192,6095,4379,54,10720
LA RIVERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,0,0,12
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,36,0,0,36
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,72,36,0,132
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,12,0,12
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,12,0,0,24
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,444,996,84,0,1524
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,12,12,0,36
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,48,12,0,60
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,12,0,24
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,0,0,24
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,12,0,12
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,48,0,0,48
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,36,48,0,84
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,48,36,0,84
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,12,0,0,24
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,60,12,0,96
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,12,0,0,24
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,36,0,60
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,274,168,12,454
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,12,0,96,24,0,132
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,12,0,24
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,36,0,0,36
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,48,60,0,120
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,12,12,0,24
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,12,0,12
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,534,7706,2570,1,10811
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,15,204,132,44,395
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,24,0,24
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,144,108,24,276
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,84,24,0,132
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,192,72,0,276
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,24,0,0,24
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,24,0,24,0,48
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,36,0,0,36
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,48,12,12,72
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,36,12,0,12,60
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,0,0,48,0,48
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,12,60,24,0,96
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,0,60,120,72,12,264
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2021-12-01,12,36,84,120,0,252
