,group,variable,month,PÍLDORA: USUARIAS NUEVAS < 15,PÍLDORA: USUARIAS NUEVAS 15 - 19,PÍLDORA: USUARIAS NUEVAS 20 - 34,PÍLDORA: USUARIAS NUEVAS 35 - 49,PÍLDORA: USUARIAS NUEVAS 50 Y +,TOTALES
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,3,7,0,0,10
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,0,0,2
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,5,0,6
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,0,0,0,1
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,0,1,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,2,2,0,0,4
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,0,0,2
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,0,0,0,1
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,6,12,8,2,28
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,2,1,0,0,3
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,0,2,0,2
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,4,10,3,0,17
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,0,1,0,2
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,2,0,4
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,0,1,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,1,3,37,18,0,59
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,10,1,0,11
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,1,0,5,0,0,6
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,0,0,2
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,3,0,0,3
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,0,0,2
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,3,3,0,0,6
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,2,0,0,0,2
PUERTO SILES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,0,1,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,4,10,1,0,15
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,1,0,3
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,2,14,1,0,17
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,1,0,0,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,14,2,0,17
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,4,0,0,4
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,0,1,0,2
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,0,0,2
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,1,1,0,3
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,103,29,3,0,135
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,5,3,0,9
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,1,2,45,10,0,58
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,1,0,3
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,14,5,0,20
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,3,1,0,4
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,0,0,2
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,0,0,0,1
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,2,0,0,3
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,0,0,2
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,4,11,3,0,18
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,0,0,2
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,2,5,2,0,9
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,4,7,3,0,14
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,3,7,2,0,12
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,4,2,0,7
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,0,0,0,1
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,2,2,1,0,5
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,3,12,3,0,18
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,3,1,0,0,4
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,122,2,0,124
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,5,2,0,8
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,2,0,4
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,5,3,0,8
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,0,1,3
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,6,3,0,9
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,4,1,0,6
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,3,1,0,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,1,24,141,38,1,205
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,0,1,0,1
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,4,16,4,0,24
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,0,1,0,1
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,4,1,0,6
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,4,3,0,7
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,1,0,2
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,30,4,0,34
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,1,1,1,0,0,3
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,3,4,0,7
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,1,6,55,7,0,69
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,0,0,0,1
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,0,1,0,1
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,3,0,0,4
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,0,0,2
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,6,2,0,8
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,4,27,21,11,0,63
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,1,1,0,3
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,13,3,0,17
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,3,0,0,3
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,4,1,0,6
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,4,0,0,5
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,0,0,2
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,3,2,0,0,5
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,0,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,5,0,0,6
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,3,12,6,0,21
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,2,1,0,3
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,2,0,1,1,4
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,2,0,3
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,3,0,0,4
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,2,3,0,0,5
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,6,1,0,7
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,2,2,0,1,5
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,7,2,0,9
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,0,0,1
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,1,3,0,4
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,4,2,0,6
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,5,18,6,0,29
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,4,2,0,7
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,2,9,1,0,12
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,3,13,2,0,18
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,5,17,4,1,27
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,3,16,19,3,41
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,0,0,2,1,3
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,2,18,5,0,25
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-11-01,0,1,0,1,0,2
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,0,1,0,2
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,3,2,0,6
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,2,5,1,0,8
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,1,0,2
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,3,0,0,4
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,2,0,0,2
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,1,0,0,2
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,0,1
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,3,0,0,4
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,11,1,0,12
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,5,1,0,6
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,8,12,6,0,26
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,10,3,0,13
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,4,2,0,6
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,2,0,0,3
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,1,0,2,1,0,4
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,2,0,0,2
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,8,2,0,10
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,2,3,1,0,6
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,2,2,0,4
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,17,8,0,25
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,4,0,0,5
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,2,0,0,3
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,4,1,0,6
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,1,0,2
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,1,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,5,1,0,7
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,0,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,1,1,0,3
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,2,1,0,3
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,4,1,0,5
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,2,1,0,3
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,1,0,1,0,0,2
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,1,0,0,2
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,5,0,0,5
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,3,0,0,3
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,1,0,2
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,8,4,1,13
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,2,4,1,0,7
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,1,0,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,4,2,0,7
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,6,1,0,7
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,2,1,1,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,7,51,17,2,77
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,0,1,0,1
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,2,7,2,0,11
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,5,0,0,5
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,0,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,2,6,2,0,10
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,0,1,0,1
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,0,1
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,0,1,1,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,2,0,0,2
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,0,1,0,2
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,0,1
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,0,1
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,1,1,6,1,0,9
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,5,15,0,0,20
CRUZ DE MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,0,1
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,2,0,0,2
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,0,1,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,5,1,0,7
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,0,1,0,1
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,3,69,16,0,88
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,0,3,0,0,3
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,1,0,0,2
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2021-12-01,0,1,6,5,0,12
