,group,variable,month,MÉTODOS NATURALES: USUARIAS CONTINUAS < 15,MÉTODOS NATURALES: USUARIAS CONTINUAS 15 - 19,MÉTODOS NATURALES: USUARIAS CONTINUAS 20 - 34,MÉTODOS NATURALES: USUARIAS CONTINUAS 35 - 49,MÉTODOS NATURALES: USUARIAS CONTINUAS 50 Y +,TOTALES
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,2,0,0,2
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,2,2,0,5
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,1,0,0,1
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,0,0,0,1
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,1,0,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,2,2,0,5
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,1,1,0,3
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,4,1,0,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,2,2,0,4
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,1,0,0,2
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,1,1,0,3
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,4,22,11,0,37
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,2,2,1,0,5
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,0,0,0,1
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,3,0,0,3
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,5,2,0,7
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,13,45,52,0,110
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,2,1,0,3
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,4,0,0,4
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,0,1,0,2
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,2,3,1,0,6
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,5,1,0,6
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,3,2,0,5
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,39,12,0,52
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,4,1,0,5
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,6,12,2,0,20
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,2,0,0,2
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,2,1,0,3
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,3,8,3,0,14
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,1,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,5,25,3,0,33
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,5,25,8,0,38
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,1,0,0,1
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,3,2,0,0,0,5
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,7,3,0,10
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,1,1,0,3
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,2,15,4,0,21
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,6,56,19,6,87
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,7,1,0,8
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,3,0,0,4
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,3,0,0,4
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,0,4,0,4
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,1,0,0,1
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,12,5,0,17
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,5,1,0,6
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,4,1,0,5
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,1,1,0,2
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,2,0,0,2
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,9,4,0,14
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,50,124,30,3,207
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,0,0,0,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,9,2,0,12
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,1,0,0,1
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,1,6,2,0,9
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,16,2,0,18
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,0,1,0,1
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-07-01,0,0,3,0,0,3
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,0,0,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,2,8,3,0,13
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,3,0,0,4
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,2,2,0,0,4
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,1,0,2
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,3,1,0,4
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,0,0,0,1
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,0,0,0,1
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,2,15,4,0,21
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,1,0,1,0,0,2
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,2,0,0,2
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,1,0,0,2
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,0,2,0,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,5,1,0,6
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,2,1,0,3
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,3,0,0,4
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,6,3,0,9
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,3,0,0,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,5,8,0,13
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,41,28,0,69
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,21,0,0,21
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,5,9,11,0,25
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,1,0,2
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,10,8,6,24
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,0,0,0,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,4,0,0,4
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,0,1,0,1
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,1,0,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,2,13,2,0,17
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,0,0,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,2,46,13,0,61
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,3,0,0,3
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,2,3,0,5
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,7,3,0,10
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,1,0,0,2
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,4,0,0,4
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,1,0,2
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,2,2,1,0,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,37,17,0,55
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,4,3,0,1,8
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,2,3,1,0,6
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,0,0,0,1
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,8,3,0,11
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,5,15,24,0,44
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,2,2,0,4
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,3,0,0,3
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,1,0,2
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,4,0,0,4
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,6,3,2,0,11
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,2,0,0,3
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,5,29,26,0,60
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,9,2,0,11
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,2,0,0,3
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,3,9,2,0,14
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,0,0,0,1
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,2,1,0,3
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,10,4,0,15
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,20,110,24,11,165
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,5,32,8,3,48
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,0,5,0,5
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,3,7,0,0,0,10
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,8,2,0,10
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,0,1,0,2
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,4,8,3,0,15
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,10,35,4,0,49
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,2,2,0,0,4
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,6,1,0,8
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,19,14,0,34
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,1,0,0,2
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,4,2,0,6
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,2,0,0,2
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,0,0,1
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,1,1,0,2
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,9,6,0,16
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,5,1,0,6
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,1,0,0,2
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,1,0,0,2
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,5,5,0,11
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,3,55,45,2,0,105
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,0,0,0,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,2,6,0,0,8
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,1,0,0,2
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,1,2,1,0,4
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,2,3,3,0,8
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,2,10,2,0,14
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-08-01,0,0,3,0,0,3
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,1,18,0,0,19
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,4,0,0,4
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,4,1,0,5
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,2,0,0,0,2
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,3,0,0,3
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,2,16,3,0,21
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,1,8,0,0,9
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,4,0,0,4
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,1,0,0,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,4,0,0,4
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,0,1,0,1
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,1,0,0,0,1
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,3,6,4,0,13
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,1,0,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,2,10,10,0,22
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,2,80,49,10,141
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,1,17,1,0,19
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,1,13,2,0,16
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,1,0,0,1
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,4,0,0,4
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,1,0,0,1
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,18,1,0,19
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,1,0,0,0,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,1,1,4,0,6
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,10,0,0,10
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,1,0,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,1,0,0,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,88,30,0,118
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,1,2,0,0,3
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,5,1,0,6
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,3,0,0,3
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,2,4,0,0,6
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,0,3,0,0,3
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2021-09-01,0,1,3,1,0,5
