,group,variable,month,NÚMERO DE IMPLANTES RETIRADOS < 15,NÚMERO DE IMPLANTES RETIRADOS 15 - 19,NÚMERO DE IMPLANTES RETIRADOS 20 - 34,NÚMERO DE IMPLANTES RETIRADOS 35 - 49,NÚMERO DE IMPLANTES RETIRADOS 50 Y +,TOTALES
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,3,7,5,0,15
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,1,0,0,0,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,1,0,0,0,1
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,2,1,1,0,4
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,1,2,1,0,4
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,1,2,1,0,4
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,1,7,3,0,11
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,2,0,0,2
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,0,2,0,2
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,3,108,15,0,126
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,1,0,0,1
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,0,1,0,1
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,2,0,0,2
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,5,1,0,6
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,7,1,0,8
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,1,1,0,2
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,8,1,0,9
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,1,3,0,0,4
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,54,5,0,59
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,2,0,0,2
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,0,1,0,1
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,1,0,0,1
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,2,1,0,3
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,8,1,65,14,0,88
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,1,0,0,1
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,2,0,0,2
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,4,0,0,4
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,2,1,0,3
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,1,1,0,2
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,2,0,0,2
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,3,2,0,5
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,10,1,0,11
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,1,9,2,0,12
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,1,2,2,0,5
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,1,4,1,0,6
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,1,1,4,0,6
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,11,1,0,12
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,1,0,0,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,1,1,0,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,3,0,0,3
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,3,1,0,0,4
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,3,0,0,3
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,1,0,0,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,7,0,0,7
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,2,5,1,0,8
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,3,3,0,6
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,1,4,1,0,6
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,0,1,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,3,21,5,0,29
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,4,0,0,4
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,2,0,0,2
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-09-01,0,0,1,1,0,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,4,0,0,4
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,5,8,0,13
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,4,0,0,4
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,5,2,0,7
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,2,2,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,5,0,0,6
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,5,0,0,5
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,6,0,0,6
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,2,0,0,3
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,3,0,0,3
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,0,1,0,1
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,0,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,3,0,0,3
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,0,0,2
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,0,0,2
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,7,5,0,12
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,4,0,0,5
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,1,0,3
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,3,0,0,3
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,3,0,0,3
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,2,0,4
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,5,21,3,0,29
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,4,0,0,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,3,108,30,1,142
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,11,4,0,15
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,0,1,0,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,0,1,0,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,6,1,0,7
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,1,0,2
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,1,2,0,4
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,12,0,0,13
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,3,0,0,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,89,23,0,112
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,0,0,2
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,2,0,4
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,3,0,0,3
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,3,1,0,4
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,2,1,0,4
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,1,1,0,3
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,5,1,0,6
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,0,0,0,1
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,0,2,0,2
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,6,2,0,8
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,0,1,0,1
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,2,0,4
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,2,0,3
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,0,0,0,1
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,5,0,0,5
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,63,11,0,75
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,1,0,2
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,1,0,3
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,0,1,0,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,3,0,0,4
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,4,1,0,5
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,0,0,2
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,1,0,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,2,0,0,3
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,2,18,1,0,21
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,2,1,0,0,3
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,3,1,0,4
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,1,0,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,4,27,9,0,40
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,4,1,0,5
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,5,0,0,5
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,5,2,0,7
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,3,1,0,5
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,3,2,0,6
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,0,0,2
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,47,8,0,56
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,0,1,0,1
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,4,0,6
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,0,0,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,7,0,0,7
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,4,1,0,5
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,26,5,1,33
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,1,0,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,1,5,1,2,0,9
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,0,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,5,53,6,0,64
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,3,0,0,3
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,0,2,0,2
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,2,6,0,0,8
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,1,0,3
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,3,0,0,3
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,1,1,0,3
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,5,1,0,6
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,6,4,0,10
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,1,0,3
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,0,0,0,1
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,1,8,107,21,1,138
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,3,0,0,4
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,0,0,2
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,13,5,0,19
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,1,0,2
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,10,2,0,12
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,4,0,0,4
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,4,58,11,0,73
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,1,0,0,2
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,1,1,0,3
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,3,2,0,5
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,1,0,3
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,8,1,62,18,0,89
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,3,0,0,3
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,2,9,1,0,12
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,0,3,0,3
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,0,1,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,9,1,0,11
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,9,2,0,12
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,10,1,0,11
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,9,1,0,11
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,15,1,0,16
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,4,1,0,5
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,8,0,0,8
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,2,0,0,2
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,0,2,0,3
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,8,0,0,8
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,5,2,0,7
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,5,0,0,5
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,5,1,0,6
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,2,6,0,0,8
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,2,21,2,0,25
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,1,2,1,0,4
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-10-01,0,0,1,0,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-11-01,0,0,3,0,0,3
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-11-01,0,1,6,0,0,7
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2021-11-01,0,0,1,0,0,1
