,group,variable,month,NÚMERO DE CICLOS ENTREGADOS < 15,NÚMERO DE CICLOS ENTREGADOS 15 - 19,NÚMERO DE CICLOS ENTREGADOS 20 - 34,NÚMERO DE CICLOS ENTREGADOS 35 - 49,NÚMERO DE CICLOS ENTREGADOS 50 Y +,TOTALES
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-09-01,3,39,91,40,3,176
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-09-01,0,0,6,15,0,21
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-09-01,0,6,60,27,0,93
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-09-01,0,0,3,0,0,3
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-09-01,0,3,6,9,0,18
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-09-01,0,0,3,0,3,6
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,7,0,0,7
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,48,18,0,69
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,15,3,0,21
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,24,12,0,39
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,0,3,9
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,3,0,9
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,3,0,0,0,0,3
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,21,15,0,42
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,9,3,0,12
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,27,12,0,39
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,9,12,0,21
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,18,27,18,0,63
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,21,9,0,30
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,42,6,0,51
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,3,0,9
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,9,63,30,0,102
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,9,9,3,0,21
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,3,0,6
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,1,19,7,3,30
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,9,15,12,0,36
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,12,24,3,0,39
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,12,27,21,3,63
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,3,0,12,0,3,18
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,9,0,0,9
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,30,15,0,48
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,51,30,0,87
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,18,0,0,18
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,24,9,3,39
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,3,6,0,12
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,15,3,0,18
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,18,28,3,0,49
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,6,0,12
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,15,6,0,27
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,6,3,0,12
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,0,0,6
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,4,0,10
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,24,15,6,48
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,60,18,0,81
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,18,6,0,27
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,21,3,0,27
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,0,6,0,6
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,9,0,0,9
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,0,0,6
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,9,30,33,0,72
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,72,21,0,99
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,0,0,0,3
CHUA COCANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,12,3,0,15
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,9,0,15
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,6,0,9
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,3,0,6
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,6,6,0,18
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,12,81,18,0,111
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,24,12,0,42
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,22,172,81,6,281
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,15,6,3,30
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,48,6,0,57
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,24,6,0,30
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,0,0,3
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,12,0,0,15
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,21,3,0,24
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,6,9,0,18
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,24,3,0,27
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,33,18,0,51
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,0,0,3
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,0,0,0,6
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,18,6,0,27
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,3,0,9
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,30,9,0,42
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,9,123,57,0,189
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,54,15,3,72
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,24,12,0,42
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,3,0,9
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,0,6,0,6
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,6,0,12
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,10,130,27,0,167
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,0,0,3
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,36,12,0,51
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,9,12,0,24
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,93,36,0,135
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,21,12,0,33
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,36,6,0,42
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,42,21,3,66
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,0,0,3
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,0,0,6
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,21,9,0,30
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,18,30,0,0,48
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,69,27,0,99
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,3,3,12
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,18,0,0,18
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,81,0,0,84
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,9,45,18,0,72
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,21,30,0,54
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,12,0,3,15
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,0,0,6
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,0,0,3
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,15,6,0,24
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,0,0,3
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,0,3,0,3
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,0,0,0,3
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,9,0,15
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,18,0,0,21
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,0,3,0,3
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,21,18,0,45
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,24,21,0,45
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,12,3,0,15
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,27,12,0,39
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,12,207,60,0,279
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,21,254,141,3,419
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,21,3,0,24
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,33,18,3,60
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,0,3,0,6
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,0,3,0,3
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,12,57,9,0,78
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,15,9,0,24
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,5,6,0,11
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,9,3,0,15
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,24,9,0,36
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,45,32,0,80
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,18,15,15,0,48
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,3,0,6
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,30,6,0,36
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,30,6,0,36
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,27,6,0,33
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,12,33,0,0,45
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,21,21,0,42
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,36,12,0,51
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,21,81,36,3,141
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,9,3,0,12
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,3,0,6
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,3,0,3,3,0,9
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,6,9,0,18
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,3,6,15,6,0,30
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,21,6,0,30
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,18,9,0,30
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,119,37,0,162
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,30,12,0,42
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,30,30,0,66
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,9,87,15,0,111
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,21,9,0,30
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,9,72,39,3,123
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,0,0,6
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,27,0,0,33
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,0,3,0,9
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,9,0,3,12
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,9,0,0,9
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,18,12,0,30
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,12,6,0,18
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,33,102,54,0,189
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,12,6,0,18
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,0,3,0,3
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,18,6,0,27
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,6,0,0,12
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,117,42,0,165
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,39,9,0,54
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,42,21,0,66
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,15,0,3,18
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,3,0,264,108,0,375
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,54,9,0,63
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,0,0,3
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,18,12,3,33
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,0,3,0,3
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,24,12,0,39
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,3,0,6
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,30,3,0,39
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,12,3,3,21
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,36,21,0,63
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,15,15,0,33
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,63,9,3,81
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,3,0,9
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,3,12,75,12,3,105
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,21,3,0,30
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,3,0,9
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,9,0,0,15
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,9,0,15
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,18,12,0,30
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,22,156,33,0,211
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,24,3,0,30
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,12,0,0,15
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,33,150,33,0,216
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,3,0,6
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,30,24,0,54
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,3,6,0,12
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,18,3,0,24
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,18,0,0,18
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,12,3,0,15
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,6,1,3,0,10
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,3,0,0,3
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,6,0,0,6
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,9,57,33,0,99
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,0,0,0,3
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,72,45,0,120
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,18,12,0,30
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,66,12,0,81
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,2,9,50,41,0,102
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,21,126,54,0,201
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,62,40,0,102
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,3,0,0,0,3
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de ciclos entregados,2021-10-01,0,0,15,6,3,24
