,group,variable,month,NÚMERO DE MUJERES CON IVAA < 15,NÚMERO DE MUJERES CON IVAA 15 - 19,NÚMERO DE MUJERES CON IVAA 20 - 34,NÚMERO DE MUJERES CON IVAA 35 - 49,NÚMERO DE MUJERES CON IVAA 50 Y +,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,1,0,0,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,14,35,44,12,105
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,1,2,8,6,1,18
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,4,8,3,15
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,1,2,14,6,2,25
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,5,28,23,11,67
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,5,5,4,14
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,3,4,0,7
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,22,24,12,58
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,1,8,8,0,17
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,1,3,2,6
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,2,1,1,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,14,143,107,32,296
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,12,17,12,3,44
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,4,217,194,70,485
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,1,0,0,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,5,0,0,5
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,3,116,119,35,273
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,20,15,2,37
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,3,0,0,3
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,3,0,0,3
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,4,18,12,5,39
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,2,1,0,0,3
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,2,22,9,3,36
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,1,0,0,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,1,0,5,8,6,20
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,3,34,22,5,64
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,4,29,13,1,47
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,2,1,2,5
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,1,3,18,6,4,32
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,2,8,3,13
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,42,18,10,70
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,1,5,3,0,9
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,1,7,1,1,10
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,2,42,39,12,95
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,1,13,15,4,33
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,0,1,0,1
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,5,28,27,5,65
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,10,26,9,45
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,1,1,7,3,4,16
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,4,21,5,4,34
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,15,7,10,32
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,0,4,0,4
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,1,1,1,3
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,2,45,22,11,80
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,1,6,78,45,8,138
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,10,74,54,11,149
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,1,11,4,3,19
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,5,23,9,7,44
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,17,27,14,2,60
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,3,8,26,27,7,71
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,1,22,52,30,13,118
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,5,120,76,30,231
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,7,73,50,11,141
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,2,5,2,0,9
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,1,2,0,3
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,1,7,7,9,24
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,24,36,13,73
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,8,6,1,15
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,1,2,5,0,8
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,1,1,0,2
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,2,0,0,2
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,4,0,0,4
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,12,180,172,7,371
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,9,2,0,11
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,7,2,0,9
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,2,0,0,1,3
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,6,18,12,4,40
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,1,0,9,0,2,12
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,1,11,15,4,31
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,1,1,0,2
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,1,0,0,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,5,0,0,5
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,4,39,19,5,67
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,3,1,0,4
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,3,19,16,13,51
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,0,0,1,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,1,38,15,8,62
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,1,0,0,0,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,2,16,108,77,4,207
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-08-01,0,1,14,4,1,20
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,2,10,10,4,26
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,0,0,2,2
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,2,18,16,3,39
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,3,1,0,4
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,4,8,0,13
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,2,22,6,3,33
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,1,10,40,25,4,80
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,2,5,0,7
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,8,32,35,10,85
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,4,29,19,5,57
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,2,26,21,10,59
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,1,3,9,3,1,17
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,28,54,29,10,121
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,1,1,0,2
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,4,1,0,5
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,1,2,0,3
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,3,5,0,8
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,27,22,10,59
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,3,5,0,9
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,3,0,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,5,4,4,14
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,16,157,105,29,307
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,7,28,10,0,45
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,14,372,303,120,809
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,1,0,1,3
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,2,5,4,0,11
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,0,1,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,2,137,148,27,314
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,18,22,5,46
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,2,1,0,4
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,1,1,1,0,0,3
ESMERALDA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,1,1,0,2
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,3,11,9,6,3,32
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,1,1,0,2
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,77,38,5,121
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,0,1,0,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,4,10,11,4,29
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,36,44,10,90
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,3,28,16,4,51
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,11,11,3,25
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,5,8,6,0,19
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,1,4,1,6
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,23,13,6,43
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,5,6,2,1,14
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,7,23,16,11,57
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,11,143,143,38,335
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,1,5,72,52,27,157
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,2,2,1,5
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,1,0,0,1
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,3,0,0,4
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,8,80,29,22,139
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,8,60,76,11,155
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,3,20,13,7,43
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,3,5,1,0,9
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,5,9,6,20
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,13,8,2,24
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,0,1,0,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,1,11,59,48,10,129
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,2,1,1,0,4
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,7,33,33,1,74
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,90,17,14,121
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,3,8,1,0,12
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,4,61,47,20,132
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,4,35,14,14,67
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,1,7,294,363,278,943
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,1,0,0,1
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,2,3,5,1,0,11
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,6,13,4,0,23
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,1,0,0,2
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,5,4,1,10
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,3,4,1,9
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,3,30,24,4,61
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,2,3,3,1,9
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,10,1,0,11
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,4,3,1,0,8
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,3,265,184,60,512
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,1,7,8,20,3,39
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,0,1,0,1
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,4,1,1,7
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,4,1,0,5
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,7,28,14,1,50
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,1,0,0,1
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,1,39,24,5,69
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,2,0,0,2
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,3,0,0,3
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,4,4,0,8
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,5,66,50,12,133
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,1,0,0,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,1,0,0,1
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,2,4,3,1,10
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,1,0,1,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,2,25,27,8,62
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,2,0,1,0,3
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,1,21,113,60,15,210
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-09-01,0,0,3,3,0,6
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,0,11,6,4,21
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,0,3,2,1,6
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,0,1,1,1,3
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,1,1,5,0,7
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,4,19,18,5,46
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,5,47,30,7,89
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,5,15,13,5,38
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,1,5,25,9,1,41
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,2,38,28,8,76
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,1,11,7,2,21
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,4,23,15,4,46
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,1,24,14,1,40
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,0,8,2,1,11
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,0,8,4,0,12
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,0,0,0,1,1
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,0,34,17,10,61
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,4,5,3,2,14
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,2,1,0,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,0,3,4,5,12
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,10,160,86,28,284
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,3,19,10,3,35
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,16,362,345,156,879
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,5,18,7,0,30
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,0,1,0,0,1
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con ivaa,2021-10-01,0,0,0,0,1,1
