,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,10,6,9,12,37
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,1,0,0,2
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,6,4,1,1,12
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,2,1,1,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,0,2,2,5
QUIRUSILLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,0,0,0,1
RAVELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,3,2,4,2,11
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,2,1,2,0,5
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,4,4,2,1,11
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,3,1,4
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,4,4,8
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,2,1,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,11,5,3,0,19
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,7,3,10
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,2,2,0,0,4
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,2,0,10,14,26
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,1,1,1,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,1,0,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,1,2,1,5
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,2,1,4,0,7
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,1,4,3,9
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,7,19,26
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,3,0,0,0,3
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,0,8,9,18
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,118,126,9,2,255
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,7,4,11
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,1,0,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,2,0,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,0,0,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,2,2,3,2,9
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,3,4,0,0,7
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,5,6,1,2,14
TARVITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,0,13,13
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,0,4,2,7
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,1,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,0,3,3
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,2,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,6,1,16,24,47
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,2,3,2,7
UMALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,6,6,3,16
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,3,1,2,0,6
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,3,3,0,7
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,1,1,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,2,3,0,0,5
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,2,0,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,2,3,1,4,10
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,2,2,1,1,6
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,7,13,1,0,21
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,7,4,4,2,17
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,2,2,0,4
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-06-01,0,0,3,2,5
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,1,1,3
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,0,0,1
ALCALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,2,3
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,2,0,0,4
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,2,0,0,3
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,0,2,2
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,3,4,7
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,4,6,11
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,1,0,3,5
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,6,2,0,0,8
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,3,4,8
CHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,0,0,0,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,0,1,1
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,0,2,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,3,7,3,14
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,0,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,4,5,5,16
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,24,36,3,2,65
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,3,4,0,0,7
COLLANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,1,0,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,0,0,2,4
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,0,0,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,1,4,1,7
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,0,0,0,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,1,0,0,2
CORO CORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,1,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,3,10,0,0,13
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,42,28,42,19,131
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,3,2,1,1,7
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,2,0,0,2
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,0,1,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,2,2,5
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,1,0,2
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,4,5,10
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,0,2,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,2,0,0,3
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,5,2,7
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,3,0,0,5
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,4,3,1,2,10
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,33,29,3,2,67
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,2,0,0,2
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,2,2,4
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,2,1,0,5
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,1,0,0,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,1,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,5,9,8,2,24
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,2,1,3
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,15,10,2,3,30
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,3,0,0,4
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,1,3,5
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,3,3,0,0,6
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,0,1,1
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,2,3
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,1,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,17,12,8,7,44
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,4,6,6,17
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,4,0,2,7
QUIABAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,1,0,0,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,5,4,6,7,22
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,0,1,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,1,1,0,4
SABAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,9,6,3,2,20
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,1,0,1,3
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,1,14,6,22
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,8,2,6,5,21
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,3,2,0,1,6
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,0,0,1
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,3,6,10,19
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,5,6,4,5,20
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,0,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,1,0,0,3
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,10,16,26
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,1,0,0,3
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,0,2,2
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,1,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,5,5,0,0,10
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,182,154,27,20,383
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,1,1,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,2,0,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,3,3,7
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,2,0,0,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,3,2,1,3,9
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,3,3,0,0,6
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,5,2,0,0,7
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,14,10,0,1,25
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,4,2,0,8
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,5,5,8,6,24
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,5,5,10
TURCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,1,0,0,2
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,2,2,5
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,4,3,0,0,7
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,3,0,0,5
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,2,2,5,9
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,0,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,2,1,0,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,0,2,1,4
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,5,4,0,1,10
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,7,4,2,0,13
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,1,1,1,3,6
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-07-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,2,0,0,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,2,0,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,1,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,0,2,2,6
ARQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,1,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,3,1,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
BELEN DE URMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,2,0,0,3
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,2,2,1,5
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,0,0,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,3,3,1,0,7
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,1,2,4
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,1,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,1,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,1,0,2,4
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,2,2,4,1,9
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,2,3
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,12,18,30
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,5,4,10
CHUMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,2,2,4
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,2,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,4,2,6,4,16
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,33,28,10,11,82
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,4,4,0,8
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,0,1,5,6,12
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2016-08-01,1,0,0,0,1
